ratings,review_titles,reviews
5.0,"""This washer is great so far""","I had another brand front loader and was not satisfied with it at all. My daughter bought one like this and loves it so I thought I'd give the front loader another chance and buy the Samsung. I used it right away after it was delivered today. LOVE it and it's features. I was waiting for the terrible vibration when it started spinning, like the other one I had. YAH, no vibration!"
5.0,"""GREAT PRODUCT""",VERY NICE LUV THE LOOK AND QUIET MY CLOTHES ARE REALLY CLEAN AND WHITE
5.0,"""new to Samsung brand""",I perfect installation. We hope for a long life with this Washer.
2.0,"""Not as good as my older Samsung""","Loved my old Samsung WF419AAW, bought this one to replace it. This new one shakes more and is louder. Signal that wash is finished goes on too long. Cant see through blue door."
5.0,"""Quiet""",I love how quiet this is! We bought the washer and dryer. First brand new ones we've purchased and they're great!
5.0,"""This washer is great so far""","I had another brand front loader and was not satisfied with it at all. My daughter bought one like this and loves it so I thought I'd give the front loader another chance and buy the Samsung. I used it right away after it was delivered today. LOVE it and it's features. I was waiting for the terrible vibration when it started spinning, like the other one I had. YAH, no vibration!"
5.0,"""GREAT PRODUCT""",VERY NICE LUV THE LOOK AND QUIET MY CLOTHES ARE REALLY CLEAN AND WHITE
5.0,"""new to Samsung brand""",I perfect installation. We hope for a long life with this Washer.
5.0,"""Love it""","Wonderful washing machine. Absolutely love the add wash option, so essential. Smooth run, doesn't get off track with larger loads."
5.0,"""I love my Washer""",I absolutely love my new washer! I can now wash my king size comforter and know it is clean! I love the size and the looks! I am so glad we went with Samsung
5.0,"""Amazing Washer""",I researched everything for a new Washer and Dryer and I'm incredibly happy with the result. This Washer cleans so well and quick! There are so many options to choose from and they all work well! I love the unique add wash feature because I always forget something and it's large enough to fit anything through. I am so happy with it as well as the matching Dryer that I enjoy doing laundry.Both the Washer and Dryer have Steam functions which work great as well. Both are quiet too.Best purchase I ever made on an appliance!
5.0,"""Great Addwash feature""","I had no idea that I needed the addwash feature in my life. It adds a alot of convenience factor as with the conventional front loaders once you get the cycle going, you're stuck with it until the end. I'm glad we decided on this washer. And the spin cycle, considering how fast it spins, is fairly quiet. I've been using the ""towel cycle"" often as well because it really does get my towels cleaner and fluffier."
5.0,"""Has great features""",Only had for a few days great job on cleaning the cloths Easy to operate love it !!!!!!!!
5.0,"""Love this machine!!!""","I've had my washer & dryer for a couple of months now! So impressed with it, quiet, works great!!! Love it!!! A must have product!! Not to mention it looks great too."
4.0,"""A bit early to tell but so far so good""","SO far all features are working just fine.  Clothes are clean, noise level is good,  balance is good, simply no problems at this point"
5.0,"""Great Value""","This washer works great! If the name is Samsung it's always a great product. The controls are intuitive and the set-up was easy - just read the start-up instructions before trying out the product. Can't wait to try the mobile app for the washer. The weight is the only drawback, it is very heavy."
5.0,"""beautiful""",Washes clothes very well. The color is so pretty it looks alot more high end than the ones with the clear doors.
5.0,"""This product is great""",This product has amazing features and I am in love
5.0,"""Great Before : Better Now""","I loved my Samsung W/D set I purchased 7 years ago. I would never have sold it but we were moving 1250 miles. We purchased the updated version without looking at any other brands. Love this product, the efficiency , the whiteness of my clothes, and the way the stains are removed. Sure the detergent has something to do with it but I know Samsung is in charge!"
5.0,"""VERY PLEASED""",We are very happy with this washer. It runs very quiet and doesn't get out of balance like our top load washers did. We decided to get Samsung because our daughter has had very good results with her Samsung washers. She gave her 10 year old Samsung away to a family member that is still using it and it still works great and runs quiet. Our daughter purchased a different Samsung washer and is equally pleased with it. After 2 leading brand washers that were topload didn't last a total of 5 years combined we decided to give Samsung a chance and so far we are glad we did. We did purchases the extended warranty just incase we do have problems. The customer service has been very impressive for my daugher also and if she needed repairs the Samsung repairman came the same week and had the parts available so she has had no problems with repair or customer service either.
5.0,"""Excellent washer, Great Features""","Love the extra features on the washer, would definitely recommend."
4.0,"""Overall good machine""","Overall, so far, I am happy with the machine. It's only been 3 days. But the drum is lower than my old machine. I practically have to get on my knees to get the clothes out. There isn't any explanation for what the symbols/icons mean on the machine."
5.0,"""Amazing Washer""","We spent weeks looking at all sorts of washers not really knowing anything about features, front loaders VS top loaders, efficiency or style. We had our minds set on an LG brand washer and dryer until we decided to go to one more place and see what they had to offer. Not only did the store price the appliance so well but the style, features, and efficiency of this washer put us so far over on our choice to buy, I would highly recommend it to anyone else. It's quiet, has various cycles for different clothes, stains, load amounts and more and it's sleek. We especially love the ""add door"" feature because we constantly forget to add clothes or find a dropped item of clothing and this is a great added bonus on top of everything else. Thank you Samsung for designing a washer we will use for years to come! As an added comment, we especially love the feature to add warranty. Not many manufacturers allow longer warranties and allow you to extend them once the time is coming to a close."
4.0,"""But,""",I have in joyed this machine the few days I've had it. But I do wish I could throw t shirt in for a few minutes on steam to clear the wrinkles instead of such a long wash
5.0,"""Love the add a wash""",I have been wanting this washer for some time. My only bad thing is that I waited as long as I did. I should have bought it back then. I have been missing out.
5.0,"""awesome machine""",has all the things i need in a dryer and more. small yet very awesome.
4.0,"""Good""",Only have it for a week. So far so good. Good looking unit and easy to operate.
5.0,"""This is perfect for rugs, bedding, towels using the steam features to get rid of bacteria and dirt""","Nothing better then having fresh bedding, clothes, towels and even rugs that animals lay on. Makes you feel safe that germs and bacteria are cleaned out with steam instead of using dangerous chemicals. And it handles bigger loads and bedding which means less loads for you to worry about."
5.0,"""OMG !!! Awesome""","This dryer is awesome. easy to use, quiet and efficient. I highly recommend it."
4.0,"""LOVE the Add door!""","Excellent washer with it's Add Door feature, except it started giving error codes during the end of the wash cycle only 2 months after receiving it. It's been replaced after the technician couldn't figure out what was causing the issue. Hopefully, this one will run without issues. Otherwise, excellent washer!"
5.0,"""I give it a 4.8""",I recently purchased a WF45K6500 and a DV50K7500 and they are wonderfully designed. I have two boys aged 3 and almost 2 and the child lock couldn't be any better.
4.0,"""Great Washer at a Pocket Friendly Price""","This is a great washer with a pocket friendly price. I love the steam cycles and sanitize options. No more worry about the clothes you forgot to add with ""Add Wash"""
5.0,"""Super Front Loader!""","I had an older Samsung front loader, so when it finally died after 10 year (more than that in laundry loads) I found this model. The Steam feature is Fantastic! Laundry comes out smelling like it came from the cleaners and it's super clean! I was also able to reuse the pedestal from the old one. Just got the Smart USB for the machine and it's a nice feature.... you need to download the ""Smart Home"" app. the other washer apps don't work. This machine is also is quieter than the older one."
5.0,"""This product is awesome""",Just ssuper wonderful ....cut washing and drying time in half We are enjoying all the features of both the washer and dryer
5.0,"""Love the add a wash""",I have been wanting this washer for some time. My only bad thing is that I waited as long as I did. I should have bought it back then. I have been missing out.
5.0,"""Amazing Washer""","We spent weeks looking at all sorts of washers not really knowing anything about features, front loaders VS top loaders, efficiency or style. We had our minds set on an LG brand washer and dryer until we decided to go to one more place and see what they had to offer. Not only did the store price the appliance so well but the style, features, and efficiency of this washer put us so far over on our choice to buy, I would highly recommend it to anyone else. It's quiet, has various cycles for different clothes, stains, load amounts and more and it's sleek. We especially love the ""add door"" feature because we constantly forget to add clothes or find a dropped item of clothing and this is a great added bonus on top of everything else. Thank you Samsung for designing a washer we will use for years to come! As an added comment, we especially love the feature to add warranty. Not many manufacturers allow longer warranties and allow you to extend them once the time is coming to a close."
5.0,"""Super Front Loader!""","I had an older Samsung front loader, so when it finally died after 10 year (more than that in laundry loads) I found this model. The Steam feature is Fantastic! Laundry comes out smelling like it came from the cleaners and it's super clean! I was also able to reuse the pedestal from the old one. Just got the Smart USB for the machine and it's a nice feature.... you need to download the ""Smart Home"" app. the other washer apps don't work. This machine is also is quieter than the older one."
5.0,"""Great Before : Better Now""","I loved my Samsung W/D set I purchased 7 years ago. I would never have sold it but we were moving 1250 miles. We purchased the updated version without looking at any other brands. Love this product, the efficiency , the whiteness of my clothes, and the way the stains are removed. Sure the detergent has something to do with it but I know Samsung is in charge!"
5.0,"""great features""",Machine runs softly. I used Steam cycle for whites and they cleaned the clothes beautifully. This is a great product and good price. Display is descriptive and clear.
5.0,"""Great washer""",The washer is great. So far no problems and it looks great. I would recommend pedestals so you don't have to bend down so much. [This review was collected as part of a promotion.]
5.0,"""I LOVE OUR CLOTHES WASHER AND DRYER""",We just had them installed. we shall have more to say after a little use!!!!
5.0,"""Amazing product""","I have Samsung phones, TV, and Refrigerator now I have this washer and the dryer set very happy with all my Samsung products"
5.0,"""Excellent washer, Great Features""","Love the extra features on the washer, would definitely recommend."
5.0,"""This product has great features!""","Beautiful machine, well designed, economic and silent!"
5.0,"""I LOVE OUR CLOTHES WASHER AND DRYER""",We just had them installed. we shall have more to say after a little use!!!!
5.0,"""Totally meets my demands""",This machine has all the features anyone could want. It goes beyond by adding the door that can be accessed after wash has been started so that a forgotten item can inserted into the wash. Totally satisfied RAJones
5.0,"""Amazing product""","I have Samsung phones, TV, and Refrigerator now I have this washer and the dryer set very happy with all my Samsung products"
5.0,"""Excellent washer, Great Features""","Love the extra features on the washer, would definitely recommend."
5.0,"""This is perfect for rugs, bedding, towels using the steam features to get rid of bacteria and dirt""","Nothing better then having fresh bedding, clothes, towels and even rugs that animals lay on. Makes you feel safe that germs and bacteria are cleaned out with steam instead of using dangerous chemicals. And it handles bigger loads and bedding which means less loads for you to worry about."
5.0,"""OMG !!! Awesome""","This dryer is awesome. easy to use, quiet and efficient. I highly recommend it."
4.0,"""LOVE the Add door!""","Excellent washer with it's Add Door feature, except it started giving error codes during the end of the wash cycle only 2 months after receiving it. It's been replaced after the technician couldn't figure out what was causing the issue. Hopefully, this one will run without issues. Otherwise, excellent washer!"
5.0,"""I give it a 4.8""",I recently purchased a WF45K6500 and a DV50K7500 and they are wonderfully designed. I have two boys aged 3 and almost 2 and the child lock couldn't be any better.
4.0,"""Great Washer at a Pocket Friendly Price""","This is a great washer with a pocket friendly price. I love the steam cycles and sanitize options. No more worry about the clothes you forgot to add with ""Add Wash"""
4.0,"""Good""",Only have it for a week. So far so good. Good looking unit and easy to operate.
5.0,"""Great Value""","This washer works great! If the name is Samsung it's always a great product. The controls are intuitive and the set-up was easy - just read the start-up instructions before trying out the product. Can't wait to try the mobile app for the washer. The weight is the only drawback, it is very heavy."
5.0,"""Amazing Washer""","We spent weeks looking at all sorts of washers not really knowing anything about features, front loaders VS top loaders, efficiency or style. We had our minds set on an LG brand washer and dryer until we decided to go to one more place and see what they had to offer. Not only did the store price the appliance so well but the style, features, and efficiency of this washer put us so far over on our choice to buy, I would highly recommend it to anyone else. It's quiet, has various cycles for different clothes, stains, load amounts and more and it's sleek. We especially love the ""add door"" feature because we constantly forget to add clothes or find a dropped item of clothing and this is a great added bonus on top of everything else. Thank you Samsung for designing a washer we will use for years to come! As an added comment, we especially love the feature to add warranty. Not many manufacturers allow longer warranties and allow you to extend them once the time is coming to a close."
5.0,"""Super Front Loader!""","I had an older Samsung front loader, so when it finally died after 10 year (more than that in laundry loads) I found this model. The Steam feature is Fantastic! Laundry comes out smelling like it came from the cleaners and it's super clean! I was also able to reuse the pedestal from the old one. Just got the Smart USB for the machine and it's a nice feature.... you need to download the ""Smart Home"" app. the other washer apps don't work. This machine is also is quieter than the older one."
5.0,"""washer&dryer;""",i am very pleased with the samsung products i have purchased my clothes are actually cleaner. i really like like the features it has and how easy it is to use
5.0,"""Great machine!""","We purchased this machine as a replacement for one that was recalled. I've only used it a few times, but it seems very easy to use. I wanted a large capacity so I could wash blankets and throw rugs. It handles them quite nicely and is relatively quiet during operation. The little ""add wash"" door is a plus. It will get lots of use as I'm always forgetting a couple small items/per load. The manual is well organized and explains things well. I'm happy! [This review was collected as part of a promotion.]"
4.0,"""Love it!""","So far, I love this washer. Wish I could have given it 5 stars, but it has 2 things that I felt it needed or failed in. First, I wish it had a light to signal that the load was done. My old washer had one and I found it almost a necessity. I would occasionally forget that I had laundry in the washer and the light reminded me to get it out! Second, I purchased the Smart Home Adapter, for my washer and spent a great deal of time trying to connect it to the App. As of this date, I have not been able to get it to work. I looked at the app reviews and it seems that pretty much no one has been able to master it! Samsung offers a very innovative feature but it seems they didn't deliver. It's not really important to me to run my washer with my phone, however, I think that being able to diagnose a problem would be very beneficial. I still love the washer and hope that the App eventually gets updated to be much more user friendly!!"
5.0,"""GREAT PRODUCT""",I have only had my machine for a couple weeks but so far love it!I had a machine that was in the recall list and replaced it with another Samsung only got a front loader this time. the only reason I didn't give it 5 * on all is because I haven't had it long enough too rate features and design any higher at this time.So far love it
5.0,"""It is a very convenient design""",It has great features and futuristic design. The door in door feature is of great utility. It pairs well with the similar design dryer to provide total ease and convenience.
5.0,"""Washer of the year!""",Clothes come our softer & dryer than ever before!! great features & performance.
5.0,"""I just had this delivered 10-05-2016 so far I love it""",I just had this washer for a day used it all day . Takes less soap and softener and bleach. clothes are coming out very clean. trust me my husbands work clothes really put this washer to the test. I only hope this washer last as long as my old one. Hope fully I will still love it in the future....
5.0,"""This product is great!""",We bought this on Black Friday and it has washed great!!
4.0,"""Rock Solid""",This is my second Samsung front load washer with a direct drive system. First finally gave out after 10 years. My experience with the first machine led me to buy another. Excellent performance from a solid machine. The VRT is absolutely excellent and hardly notice when the machine is in spin cycle. Pretty impressive since the laundry room is on the second floor. Highly recommended.
5.0,"""Tons of great features""",The ability to add clothes during the washing process is a great addition to many features they have.
5.0,"""I love the features of my new Samsung washer""","I'm a previous Samsung washer owner and I love the new features. The add wash feature lets me add additional items to the wash that I missed adding at the start of the wash. I'm very impressed with the display panel because it is easy to use and it is loaded with options. The look and design of the washer is beautiful, sleek, more energy efficient, and much quieter to use. The best washer I have owned by far."
5.0,"""VERY USER FRIENDLY!!!!!!!!!""","I really enjoy this machine!!!! The display with easy to use, with the large capacity, and add wash which makes this unit really, really EXCELLENT!!! I even like how I am able to use either preset options or mix & match with the numerous combinations to dry my clothes. Plus, when you add the Smart Home Adapter and use the app, it only makes not having to go to the machine until it is finished......This is what I am talking about since, my machines are in our basement and that will really help with not running up and down the several flights of stairs!!!! GO SAMSUNG!!!!!"
5.0,"""GREAT SAMSUNG WASHER!""","This washer is EXCELLENT! It is quiet, leaves no residue on the clothing, holds a HUGE load and has many settings, including sterilizing cycles that use extra hot water. Our previous front-loading washer was a different brand and had multiple problems, including mold that grew around the door gasket and residue left on the clothing, which needed to be rinsed out prior to drying the clothes."
5.0,"""Samsung Washer""","Superb piece of engineering, effortless operations."
4.0,"""Good so far, useless extra door""","I have had it for less than a year, but I do like it. The only thing I didn't realize before buying though was that you have to wait for the washer to stop before you can open the door, so it's just as easy to just throw it in the big door. The extra door feature hasn't made it that much easier. Also, even though I leave the door open after every wash, mold collects in the extra door for some reason."
5.0,"""Nice!""","This washer is awesome, for years I find things after washer is locked- not a problem anymore"
5.0,"""First week review""",Couldn't be happier with this purchase. From wool sweaters to whites the washing performance has been excellent.
5.0,"""Solid Machine""",Just got the machine today (10/15/2016). Threw big loads at it; the washer did a great job! Significant improvement over the 10 year old front loader this machine replaced.
5.0,"""Looks good""","We bought this washer mainly for the ""Add Wash"" feature. You can not see the into the wash drum when the door is closed & it is very dark inside the drum even when the door is open. You may need to turn on more light in your laundry room to be able to get a good view inside. I do like all of the special features."
4.0,"""Samsung front loader""",This washing machine has so many features. It is easy to use.
5.0,"""High Tech Washer""",This Washer is sleek and quiet. Washer has many features for you choose from so your laundry gets the best wash. Washer does not take up a lot of space. Inside of the washer is very spacious and can wash a queen comforter with no problem. Best washer I have so far!
4.0,"""I like what I see so far""","The setup process wasn't too bad. The washer is HEAVY! need help to move it around for sure. I like all the features and such. I dont love the buttons on the front. they seem pretty unresponsive and could prove to fail over time. I could be wrong about that, but I would prefer traditional buttons instead of the sensors. But they work, so not really an issue. Clothes come out almost dry when its done, which is great because that will save power for the dryer. Overall I am happy. Time will tell if this was a great decision."
4.0,"""Samsung washer""","This washer has a lot of great features and setting range is nice, works great so far easy to use and the add a wash is actually useful!"
4.0,"""Workng great so Far""",It works great but the control aren't touch sensitive enough.
5.0,"""So Far, So Good""","Our washing machine repair guy recommended the front loading Samsung. He said, ""Ignore all the drama with their top loaders- the front loaders are great."" So we listened. So far, so good. We have had the washer about a week and have had no issues with it, as expected. The true test will come with the passing of time. It's louder than I expected, but it doesn't make me dislike it. I love how clean everything is and the effectiveness of the spin cycle. I had thought my dryer was dying, but it turned out that my old machine simply wasn't spinning the clothes out effectively."
5.0,"""Love love love this washer""","Cleans way better than my old washer and I can see the electricity savings, steam is fantastic too."
5.0,"""A complete washer""",This product is amazing. A lot of thought went into the programming of this washer. I have run many of the cycles that are available to the user. This machine is very quiet and has much less vibration than any other washer we have owned.
4.0,"""Very Good""",My family and I like this washer machine. Only down fall is the drain hose is pretty sure and we had to purchase and install a longer one for our set up. other than that awesome.
5.0,"""This product has great functionality and currency""","This product brings us into the current age of functionality, performance, and versatility. After having the same washer for over 20 years, I was not aware of how much progress had been made during that time. After the first use, I was completely sold!"
5.0,"""Great features and user friendly""","No one really likes doing laundry, but I literally go around the house to find something to wash. Really happy with our purchases."
5.0,"""Great Features""","Since I put the samsung washer and dryer ,I do not have to go to the cleaners ."
4.0,"""Special and Innovative""",Love that this has the ability to add clothes without powering off. Smart and elegant is how I would describe it.
5.0,"""This product has great performance but would like to use Add Door during more cycles""",I love this washer! I only wish that I could use the Add Door more often. You can only use the door during certain times (when the icon is flashing) with a couple of cycles.
5.0,"""So many features!""","Washer has so many features! Impressive, cleans clothes remarkably well. A+"
5.0,"""Awesome Product""",This washing machine is awesome. It does everything as advertised what a releif to purchase a product with no worries.
5.0,"""Nice Front load washer""",Seems to be a great washer and first load was easy to learn and fast.
5.0,"""Wow....what a great washer!""","Compared to our 10 year old Kenmore Elite washer, there is no comparison. The Samsung washing machine is fantastic. Laundry now comes out clean, not damaged from the old top load with agitator. Quiet, absolute quiet, no longer having to close the laundry room door. Love the preset options and the app for maintenance and helpful information. Even if your not tech savvy you'll get it....so easy to use. Samsung has done a beautiful job on the design. This washer is sleek, stylish and an eye catcher. The blue ocean colored door is a great accent. I love the additional door to use in adding laundry which is great for us busy moms and career women. With 6 of us using the washer, energy star ratings a was a key factor in selecting a new washer. I cannot wait to see the saving in my electric bill. Some States/counties offer rebates so check with them if your's offers one."
5.0,"""Great washer to move to from top loader""","I have been contemplating moving to a front load washer for years. With the new door that allows clothes to be added after a cycle has started, I had to do it. So far I love this product. It is much more efficient than my previous washer, and is very quiet and stable."
5.0,"""Great features""",Has great features but can't find what the icons are
4.0,"""Add Wash Feature""","The best feature of the washer is the add wash window. This allows you to add items that are forgotten once the cycle has started without opening the door. The washer has a large capacity and the drum turns automatically as you remove the clothes. If any clothes are stuck on the drum, the weight of the clothes causeit to rotate."
5.0,"""Excellent washing machine""",I had a top looder before l wasn't satisfied it didn't wash very clean I have to wash repeatedly
5.0,"""Great Washer""",Just got this washer. Washed 4 loads and every thing worked well. The washer did exactly what we expected.
5.0,"""I LIKE THIS PRODUCT""",YOU MAKE THIS REVIEW MORE DIFFICULT THAN IT HAS TO BE. I SIMPLY LIKE THE PRODUCT WHEN I SAW IT AND I EXPECT GOOD SATISFACTION AS HAS BEEN THE CASE WITH OTHER SAMSUNG PRODUCTS I HAVE PURCHASED IN THE PAST AND STILL OWN
5.0,"""Love it""",Love all the different features the washer has. The mini window to open during wash is great. The super speed wash and steam love it [This review was collected as part of a promotion.]
5.0,"""Way much better than the top loader""","Faster than the one i have before, very nice looking, got a better price for it"
5.0,"""Great washer for my needs""","I wanted a large washer that could handle washing my large down comforters, and this does the trick. This washer is big enough to handle 7 pairs of jeans, with plenty of additional space to be tumbled around during the cycle. There are plenty of wash cycles to choose from, depending on your laundering needs (I typically use the normal, whites, or bedding settings), and the add-wash door is convenient for the moments I find stray clothes that belong on that wash. Cuts my laundry days so much shorter than before I bought this washer, and I love it."
5.0,"""Wonderful new model""","Just received, installed and tried our new appliances. Was easy to install and get going.Initial results are very positive and looking forward to years of great loads.Thanks"
5.0,"""Does everything you need and more""","Install was pretty straight forward, but getting the washer on the pedestal took some thought and effort. I ended up putting two short 2 x 4s on top of the pedestal so we could lift the washer onto the 2 x 4s without smashing our fingers. We then rocked the machine to one side, engaged the mounts, and pulled out one of the 2 x 4s, then the opposite for the other. As heavy as this machine is, I don't see any way one person could do this safely without specialized equipment to lift the washer. I'm sure the delivery teams have something. After the install, the first issue was a squeaking noise on spin up. A quick Google search showed how to put the drum in calibration mode, and I ran the calibration (press and hold Delay Start and Temp for three seconds, C6 appears on screen, press start). Squeaking stopped. We have used the small door to add clothes. Very convenient. We did not have to change our laundry soap - we were using All pods, and they are also recommended for HE washers. The range of settings is a bit daunting at first, but it doesn't take long to figure them out. The only one I can't understand is why the Heavy Duty cycle defaults to hot water. I never wash in hot water alone, and most laundry soaps are designed to work at cold water temperatures. It's not 1960 anymore. This unit replaced a 22 year old Kenmore (Whirlpool) top loader that served me well. I am already seeing a difference in energy consumption. This thing is really frugal. I could not be happier."
5.0,"""Love my Washer""","I just purchased this washer a week ago. I saved towels, whites, delicates to wash and try it out. It is much quieter than my old agitator machine. My white clothes came out bright white (I was impressed, I don't use bleach and just used my normal Tide pod). My delicates came out perfect as well as the towels!I am so glad I purchased this machine. I gave the design 4 stars only because they add in door the opening is rather small and really useless! You have to pause the machine to add anything might as well open the door!"
5.0,"""Best Front Loader I have ever owned""",So happy with the new washing machine and dryer. The price was right and I am so glad we upgraded. Just remember when setting up the appliances remember to read the manual and do the set up of both machines to avoid problems later. Both machines are easy to use. Could not be happier.
5.0,"""Great Washer""",Love using this washer very user friendly and works very well
2.0,"""Noisy, High Maintenance""","Contrary to what Samsung says, the machine is not quiet, vibrates, and squeaks during the wash cycle. Also, the unit is not maintenance free, as the wire mesh filters in the water intake lines must be removed and cleaned out once a year, and the filter (inconveniently located at the lower left hand front corner of the unit) must also be cleaned out every two months. Had I known the machine would be such high maintenance, I would have chosen another brand of washer other than Samsung."
4.0,"""Great washer""","This washer is amazing, easy set up, very quiet, steam option. well worth the money."
5.0,"""Great product for the price""",I just got my washer and dryer installed but it feels like Christmas! So far so good and the add in clothes feature is pretty neat.
5.0,"""great product""",I've had Samsung products in the past and am really enjoying this front load machine. It's so quiet and efficient. And is very energy efficient also. Love it!
5.0,"""Phenomenal Machine!""",My review will be more complete after the family takes the time to learn how to obtain the best results out of this new work horse. Beautiful design -I'm very glad to have the pedestal option added to my selection. After doing a couple of first washes I know this machine is very efficient at doing good work with less water.
5.0,"""Great features""",The quick wash feature greatly reduces wash time. The added bonus washing with this model is that it also will reduced the drying time. I just had it for a week so can't comment on durability.
5.0,"""Great product great company great value""","This washer is loaded with awesome features from add wash to the Bluetooth troubleshooting to smart home so the user is able to control it with their smartphone at or away from home ,doing laundry has never been more enjoyable or easier and has a very appealing design it is also extremely quiet , ive been buying Samsung products for years and am very pleased ,they're always coming out with new innovative technology to make life easier and more enjoyable thanks Samsung for delivering another great product,cant wait to buy my matching dryer and hopefully a refrigerator and microwave"
5.0,"""COOL FEATURES AND RUNS GREAT""",So far it is performing very well. I think it is going to be a good asset with other products I already own from Samsung!!
5.0,"""wonderful washer !""","Love this washing machine. So many great features, quiet, performance is super !"
4.0,"""Add cloth feature is very useful""","Easy to load and add cloth. noise and vibration is adorable. however, there should be an important notice to remove the shipping bolts which led an hugh vibration for my first use, even it points out on the paper of the manual or start up. the other idea should be some warning or error code to indicate user that the shipping bolts were not removed in case that the user didn't go through the startup paper.again, the washer is the heaviest of what I used. It took me a lot of muscle to shift it and remove the shipping bolts."
4.0,"""Favorite washer""","I have live in many states and many apartments/condos. I have dealt with my fair share of good, bad, and terrible washers. This is by far the best we have ever ha. There are so many features that never existed on our previous washers and it makes doing laundry that much easier! Definitely not going to complain about this product!"
5.0,"""This product is the best washer I have ever had. love it.""","Best features, the best design, super happy with it. The money are worth it."
5.0,"""Excellent Value""",I am very pleased with this product. It is the fifth Samsung product I have purchased and I have been very happy with all of them. I would highly recommend this washer.
4.0,"""Samsung Washer""","Works great, has an easy interface, and had great energy efficiency."
5.0,"""When Did A Washer become Eye Candy""","This is our second Samsung front-load washer, and it doesn't disappoint. Works perfectly. Installation was easy. Looks incredible."
1.0,"""Vibration and noise from the drum""","I received this product today.Teste spin cycle and it vibrates without load.Also, there is noise from the drum as if there are some coins inside."
5.0,"""Very Quiet""","I purchased this washer after careful consideration of other brands and models. Another model that I had my eye on was going to be out of stock for some time so I decided to go with this model. The steam feature and the Add A Wash are two features that I intend to try when needed. I do not care for the jingle that plays at the end of the cycle so I have muted it. Samsung should install a nice, soft buzzer instead of an annoying little song."
5.0,"""Great machine !!!""",Very quiet & useful features for any kind of cloth. It worth every penny you'll spend on it.So far it's the machine in my life !!!
5.0,"""Love my machine""",This washer is very efficient and quiet. Several features for a variety of types of laundry loads.
5.0,"""awesome washer""",Had it for 2 days now ...very impressed with the quality. It does a great job cleaning clothes and you can see a difference from traditional machines. My clothes seem different. My wife love it...thanks samsung!!
5.0,"""Got everything we need and more!""",Got all we needed in the washer & dryer! They look great and perform even better.
5.0,"""Made the switch!""","I love the top loaders, but have to say this is great! The clothes are not in knots, no buttons missing, and fast drying time. It is quiet and seems to get clothes clean in less time with less water."
5.0,"""GREAT PRODUCT""","We had to replace our original Samsung washer, unfortunately it was involved in the recall of the top load washers. This new Samsung product was a no brainer. The quality is top notch and our household is full of Samsung products."
5.0,"""Functional and Quiet""","This machine seems to have every option you can imagine. It works well, and it's quiet."
4.0,"""Great so far!!""",This washer has a lot more features for the price. It surprised us how little noise it makes.
5.0,"""Silent and Fast""",Washer that is so silent that you wonder if its running . wonderful machine ..many cycles to choose from.
2.0,"""2 repairs in 2 months.....""","This machine seemed great for the first 2 weeks. Quiet, washed well, and easy to operate. Unfortunately the door started leaking and needed replaced and now the machine rattles and makes a loud squeaking noise. The machine is only 2 months old. Awaiting another repair. Questioning the quality of this product. Samsung customer service has been excellent so far thankfully. Would recommend buying store service program if you purchase this item. I've been led to believe the door leaking issue is not uncommon. Machine also does not have spin only cycle which is a bummer."
5.0,"""My new washer machine!!!""","I am very happy with my new appliance, I love thiese products, i am a samsung girl and I will continue to be, as long as they continue with their excellence with their products."
5.0,"""This product is beautiful""",So far so good. My wife and I can't wait to put this washer through its paces.
5.0,"""Features Galore""",I am happy with all the features of the washer. It not only meets my needs but exceeds them. Innovative and sleek!!!
5.0,"""Best Ever!!!""","We love this washing machine!! We ordered this with a pedestal with puts it at the perfect loading height. The machine is well built, reliable and does everything we ask of it and is probably capable of much more. We haven't had it long enough to have explored everything this machine can do but so far we love it."
5.0,"""Great Product""",This product is awesome with great look and with the double door in front and also great look with perfect features and performance. I highly recommend this product for everyone.
5.0,"""Excellent Washer""","Excellent washer, so far. Bought this for the add-a-wash door and absolutely loved the new color as well. So far, so good."
5.0,"""Love it""","Love the look, awesome features, quiet, large capacity!"
5.0,"""amazing washer""",Great features and lots of them to choose from. Using this washer is amazing and my clothes have never smelt this clean and also never as clean either. Amazing washer!!!!!!
5.0,"""SAMSUNG WASHING MACHINE""","After having a front loading washing machine that was on its last leg and was purchased over 10 years ago. My new Samsung is a welcomed new addition to the household. With it larger capacity drum and multi tiered operating system, this machine does it all. It is quiet, efficient, and really easy to use.  Couple of recommendations: 1. Be sure to measure the space that you are placing this, as it is larger than the standard washing machine (also, if you plan on stacking, be sure to measure the height of the space). 2. Read the manuals to fully understand the functionality of this machine. Although, I have only had this washer for a few weeks, I am very pleased with everything thus far!"
5.0,"""This product has great features""",I love the fact that I can add clothes once the washer begins. Even though I've been washing clothes all my life. I some how still forget something.
5.0,"""Best Ever!!!""","We love this washing machine!! We ordered this with a pedestal with puts it at the perfect loading height. The machine is well built, reliable and does everything we ask of it and is probably capable of much more. We haven't had it long enough to have explored everything this machine can do but so far we love it."
5.0,"""Great Product""",This product is awesome with great look and with the double door in front and also great look with perfect features and performance. I highly recommend this product for everyone.
5.0,"""Features Galore""",I am happy with all the features of the washer. It not only meets my needs but exceeds them. Innovative and sleek!!!
5.0,"""Excellent Washer""","Excellent washer, so far. Bought this for the add-a-wash door and absolutely loved the new color as well. So far, so good."
