ratings,review_titles,reviews
5.0,"""love my new washer""",I love the addwash! I always forget clothes. With my old machine I would make a mess opening it to add clothes but this one is perfect for me!
5.0,"""Makes washing fun!""",We have enjoyed our new washer. Have not had to use the little 'add wash' door but probably will at some point. I like the lighted drum and the extra large size. I enjoy the tune it plays at the end of the cycle--better than a buzzer. Wash times are shorter than I was used to but I haven't noticed any lessening of cleaning. Many cycles and choices. Sometimes the touch pad seems not to be sensitive enough. I also have not had a lot of time to explore all the options it offers. It is a heavy machine!
5.0,"""Quiet And Efficient""","Our Washing machine is on the opposite side of a wall from our living room, so noise level is important. With this machine, the only thing we hear is the beep when it finishes a cleaning (which we want). Our last HE top loader often left residue from dirt, etc. left behind after the wash. Definitely not the case with this unit."
5.0,"""Great features""",There is a great amount of features and settings to fit the needs to wash any type of load of laundry. The size is great- fits a king size comforter without any issues. Highly recommend!
5.0,"""Great Washer""",I have always been a top loader user but am enjoying this front loader washer. Our clothes and bedding have come out much cleaner than in the past. I wish we were able to get the pedastal but the washer and dryer were at the max of our budget. The washer does sit a little low without the pedastal but no different than any other front load washer.
5.0,"""Finally a washer that actually washes""",So far so good. This washer has exceeded our expectations and more.
5.0,"""Great Washer""",Love this new washer. my old washer was 9 years old and a low model. I cant believe how advanced this new washer is. Love the little door to add clothes if missed something.
5.0,"""Excellent Washer""",This is the best washing machine we have ever had. It has all the features you could ever need. It is quiet and does a great job washing your clothes.
5.0,"""Great looking washer""","Very modern/high tech appearance, goes great with our kitchen stainless steel and dark stainless products. Much better looking than our old Duet. Controls a little complicated, need to look at manual, but you catch on fast. The lighted tub is great, never seen in a washer before. Have used for 2 weeks now, very happy with it. Not sure I'll pay extra for the wireless feature, as doubt we'd use it."
5.0,"""Great Product""","This washer is AWESOME! Starting with the look, it's sleek and modern. It has great features and the one that stands out the most is the steam. I could tell a huge difference in the cleanliness of my clothes from the very first load and next few loads didn't disappoint either. I was actually able to wash a full basket of jeans and each and every one came out fresh and clean, not extremely wrinkled and the spin was perfect! No dripping clothes. I love all of the choices of functions and it is very quiet. It also saves on water. So far it has lived up to all the hype."
5.0,"""Top Of The Line""","Numerous great features, especially the steam. Very quiet, water saving machine."
5.0,"""Awesome""","We love it! We just received, easy to set up, easy to operate!"
5.0,"""Great features""",There is a great amount of features and settings to fit the needs to wash any type of load of laundry. The size is great- fits a king size comforter without any issues. Highly recommend!
4.0,"""Just what my home needed""","Quiet, fast, and efficient. Could not have asked for more."
5.0,"""Great Washer""",I have always been a top loader user but am enjoying this front loader washer. Our clothes and bedding have come out much cleaner than in the past. I wish we were able to get the pedastal but the washer and dryer were at the max of our budget. The washer does sit a little low without the pedastal but no different than any other front load washer.
5.0,"""Finally a washer that actually washes""",So far so good. This washer has exceeded our expectations and more.
5.0,"""Great Washer""",Love this new washer. my old washer was 9 years old and a low model. I cant believe how advanced this new washer is. Love the little door to add clothes if missed something.
4.0,"""VERY QUIET""",THIS MACHINE IS VERY QUIET. DOES NOT USE MUCH WATER.LOTS OF FEATURES.LIKE THE SMART HOME ADAPTER
5.0,"""Amazing washer. great performance""",Very satisfied with this washing machine. thumbs up.
4.0,"""Samsung Addwash front load""",I just received this front load washer to replace my recalled washer. It's been a wonderful decision to purchase this washer. I will never purchase a top load again.
4.0,"""So far it works great""",Other washers I have had the times adjust all over this washer seems to keep it spot on. It gets my clothes clean which is what you are asking for in the first place and I can hang dry them in about an hour. I'm thinking about getting the smart plug in..
5.0,"""So far so good.""",Excited to have a great product in our house to replace out 2 year old low price washer.
4.0,"""Great Washer with Great Features""",So far I am very satisfied with this washer especially moving from a top load to a front load. Great features and it cleans really well. Looking forward to the steam and sanitize functions but they add hours to the cycle and that seems strange to me. Very efficient and low cost on energy.
5.0,"""It's like it isn't even there...""","This washing machine is by far the quietest machine I have ever owned! It cleans the cloths superbly as expected. 5.0 cu. ft. drum means BIG loads! Washed a king sized comforter with no problems. The add wash feature is absolutely a-must-have. Sure enough, having kiddos in the house a sock is going to go missing and be found after you've already started a load in the washer. Oh but no worries, having the add wash feature allowed us to add that sock to the rest of the load so it could be washed too. No more wasted water and extra spin cycles just to add a small item to the washer anymore. THANK YOU SAMSUNG!"
5.0,"""This washer has great features""","I love the capacity, I can wash big loads and save water and energy. I love that it has the auto-clean feature."
5.0,"""Plenty of options""",I like the added ability of the steam and active wear cycles.
5.0,"""fantastic Washer""","I never imagined loving an appliance like I love this washer. It makes washing clothes fun, I use to hate to even think about washing clothes, now it's a blast. The add clothes window/door is genius!"
4.0,"""Excellent Washing Machine""","We purchased this washing machine on 8/4/16. I use it every night to wash jiu jitsu gis and athletic wear. In the past few weeks I have used it at least 40 times and have thus far not had any issues with the washing machine. The machine is very quiet and it runs well and smoothly. It has not gone out too out of balance and when it does it does not rock.  The best feature about the washing machine is the sanitize function. Some of my synthetic athletic wear has begun to stink from use and bacteria growth overtime. However, after washing the athletic wear using the sanitize function a majority of the smell has disappeared. The sanitize function uses steam in order to clean the items, but it is significantly longer than a normal wash cycle. Thus I only run this cycle once in a while when the clothes begin to stink.  Additionally the larger load capacity saves time while doing laundry on the weekend.  The washing machine is a bit pricey but so far it has been worth the money.  I would definitely recommend the washing machine."
5.0,"""Great so far!""","I've had this washer for 9 days and I run it from morning to night - trying to catch up after 30 days of not having a washer over the holiday (TG). Things to know: when washing towels use 1/2 of the amount of liquid detergent you would normally use; otherwise, you will have to run a rinse and spin cycle to remove all the excess soap. Delicate cycle is best for knit clothes - permanent press is great for denim or heavier material. Disclaimer, I am not a professional laundress (I just play one at home)! Please follow the manufactures guidelines. The add wash feature - pause the machine open the small door and add your item(s) - its easy and fast! No worries of water or soap dripping on the floor. Great feature - didn't think I would use it much, but I do. When reading this review know that I am a Samsung fan, therefore; I am bias."
5.0,"""Best washer I have ever had.""","I love the efficiency and variety of features that you get on this washer. Haven't had a load come out bad yet. You can even customize your washes to your needs, and save it to a single button. The add an item feature and shoot are great too. It seems that I occasionally find at least one more item I wish I had added to a load, and now I can easily. You won't go wrong with this washer. [This review was collected as part of a promotion.]"
5.0,"""Great as expected .""",Very spacios . Can fit 1 king covertor and some for a load .Easy to use .
5.0,"""this washer is great""",this washer is exactly what we are looking for. It has a huge capacity. it washes our stuff a lot quicker and our clothes are much cleaner. [This review was collected as part of a promotion.]
5.0,"""Cleans well""",We wash a lot of clothes and they get very clean. I do not use the add wash very often but once in a while for a sock or something small.
5.0,"""Love this machine""","Got this washer together with the dryer and we like these very much. It was easy to use, the clothes came out clean, dry and smelling fresh. The washer is relatively quiet, too. This is a great product from Samsung."
5.0,"""My new washer""","We love it the minute we saw it. It was like a magnetic, we were drawn to it, it had buy me and you won't be disappointed.Glad we did, all family members who saw it, loved it. Thank you Samsung."
4.0,"""Early review""","Well, Samsung would like an early review, Ill follow up with a real review in a year or 2, This is my 1st Samsung appliance purchased. The washer has nice features that u can read about on website. I hope this washer lasts at least the average appliance life of 10 years, then I will be happy!"
4.0,"""So far it works great""",Other washers I have had the times adjust all over this washer seems to keep it spot on. It gets my clothes clean which is what you are asking for in the first place and I can hang dry them in about an hour. I'm thinking about getting the smart plug in..
5.0,"""It's like it isn't even there...""","This washing machine is by far the quietest machine I have ever owned! It cleans the cloths superbly as expected. 5.0 cu. ft. drum means BIG loads! Washed a king sized comforter with no problems. The add wash feature is absolutely a-must-have. Sure enough, having kiddos in the house a sock is going to go missing and be found after you've already started a load in the washer. Oh but no worries, having the add wash feature allowed us to add that sock to the rest of the load so it could be washed too. No more wasted water and extra spin cycles just to add a small item to the washer anymore. THANK YOU SAMSUNG!"
5.0,"""Great washer""","When I ordered washer I had to wait for a month.I was excited to receive this. Impressed about lot of options, its capacity and its too quite. Can't make out whether the washer is running or not. I would highly suggest this washer."
