ratings,review_titles,reviews
5.0,"""First day runs good..""","Just received our new washer and dryer, They are running great and are easy to use and adjust to your pereference."
5.0,"""Great washer""",More features than I will ever use. Clothes come out clean and the capacity is amazing. The spin cycle is a little noisy compared to most front load type machines.
5.0,"""Love My New Washer and Dryer""","Just received my washer and dryer today but I love the features already. Quiet, clean and dry well, look amazing!"
4.0,"""A lot of features""","I have never owned a Samsung appliance before purchasing this washer. My Cabrio series washer was failing and I was very unhappy with the lifespan. I did research and this washer was highly rated and reviewed so I decided to give it and the dryer a try. I got the washer first about a month ago and overall I am pretty happy with it. My only issue is that it does not seem to spin enough water out of the clothes on the high setting. It needs to be run again on extra high. I don't know if it is the water temp, the load size, or the washer itself. I still have high hopes and hope maybe I need to adjust settings. It is a beautiful machine with tons of features, the clothes come out clean and the beeps and alerts are pleasant. Oh and unlike machines of the past I can not leave clean, wet clothes in it overnight. They get the musty smell fast. But overall I am pretty happy with it."
1.0,,There is no review to accompany this rating.
1.0,,There is no review to accompany this rating.
5.0,"""Cool looking!""",Looks great in the dark exterior with state of the art looking electronics and touch controls. Large capacity and neat feature of a built in sink for spotting clothes and then dumping water & clothes right into the washer when done!
4.0,"""Great Looking""",Great looking design. Best looking washer on the market.
4.0,"""Clothes are clean and smell great!""","I've had front loads for years. Switched to this top load this year and I couldn't be happier with it. The only issue we have had is the load throws off kilter when I wash blankets or towels. However I have been impressed with my options for washing and how well my clothing comes out of the wash. I have used the top sink on it multiple times with stains, etc and all my clothes come out stain free after I do."
5.0,"""This product has great features""","My wife loves it and as the old saying goes ""Happy wife happy life""!"
5.0,"""Washer washes well""",Washes clothes thoroughly and leaves them very clean. Would recommend to a friend
5.0,"""So far so good!""","I have only had this washer for a few days, but am already pretty happy with its performance and features. The cycles run a bit longer than my older samsung front load washer did, but hopefully since it's newer, it will not use as much electricity. The only thing I would want different would be the location of the soap and fabric softener dispensers. You have to be careful or you will spill your laundry soap all over. My queen size comforter fit right into the washer which will save me from having to take it to the laundromat or dry cleaners."
5.0,"""Great Buy""","After doing my homework on washers, I decided to purchase Samsung, & I will say that I was not disappointed."
5.0,"""Great machine""","Washer has several washing options for any size or type of load. Super Speed is one of the best. This is the first ""automatic"" washer I've purchased. It's tough getting used to not having to ""chose"" a load size"
5.0,"""Awesome Washer""","Just used this washer for the first time and what a difference in my linens!! Quiet washer, cleans thoroughly, plenty of options/settings, easy to use, and very large for everything. Able to wash duvets, sheets, and blankets together, and cleaned evenly. Love the sink as well!! You will not be disappointed !!"
5.0,"""Don't let the weight fool you this washer does it all!""",Upon removing my old front loading washer from my laundry room and unpacking and moving my new awesome Samsung Activewash to its new space in my laundry room I couldn't help but notice how much lighter it was. Technology at its best! You won't completely break your back when installing this model. The upper soak sink option is perfect for my family...I have two boys and they are definitely stain professionals. So many options and the 5.0 washtub is HUGE! Large loads are no match for this thing. I can't wait to upgrade my dryer and have a matching set. Samsung has sold me with their new product lines...I am officially a Samsung Snob. :-)
5.0,"""Can't feel a thing!""","There are many features I look for in a washer but vibration control wasn't one of them until recently. This thing spins on extra high and I can't feel a thing on my third floor! It's super quiet and most importantly, it gets my clothes CLEAN."
5.0,"""just what we needed""",just what we need a washer that quite and clean the wash the cloths good.
5.0,"""Huge washer great features""","I love this washer. My wife and I can both put a weeks worth of dark clothes and it fits just fine, there is a ton of space in this thing. I underestimated how useful the built in sink would be. We have 3 year old so it's great to have that sink to soak her clothes if she has accidents or gets food on her clothes. Controls are easy to use and seems to be doing a good job so far, no complaints."
5.0,"""Washer and Dryer Model 8600""","After much research, we decided to go with this model of washer and dryer. Other brands we have tried have not met our needs. We are able to wash and dry big loads such as blankets, as well as heavy, wet clothing straight from the farm. Both inside tubs are easy to reach. I was impressed with the mini-tub in the washer to allow clothes to soak or hand wash...So far, I am very pleased with this purchase!"
5.0,"""Excellent So Far""",Have only had it in operation for a week but so far meets all of our expectations. Tub is huge. Controls are well marked and easy to use.
4.0,"""This product has good features.""",I have only had this washer for a couple of days- but so far I am really impressed!
5.0,"""Great Buy""","After doing my homework on washers, I decided to purchase Samsung, & I will say that I was not disappointed."
5.0,"""Great Washing Machine""",This washing machine has been in constant use. It does a great job getting out stains and spins cloths so well it reduces the time needed to be in the dryer.
5.0,"""So far so good, only had for 2 weeks. Really like it and seems to work really well.""","Very nice washer, easy to use, has a large capacity and very easy to use."
5.0,"""This product has great features""",This economic washer has an array of easily programmable features that save time and clean better.
5.0,"""All Good 4 washes in""","Quiet, efficient, no issues yet. Sleek design.Tub is deep, need to be tall to reach bottom."
5.0,"""LRHC""","I purchased this washer a month and a half ago after my old washer starting leaking water. I have not had any problems with it. I am very happy with my new washer and I don't have to worry about water running across my floor. In addition, this washer looks great and is easy to use."
5.0,"""Don't let the weight fool you this washer does it all!""",Upon removing my old front loading washer from my laundry room and unpacking and moving my new awesome Samsung Activewash to its new space in my laundry room I couldn't help but notice how much lighter it was. Technology at its best! You won't completely break your back when installing this model. The upper soak sink option is perfect for my family...I have two boys and they are definitely stain professionals. So many options and the 5.0 washtub is HUGE! Large loads are no match for this thing. I can't wait to upgrade my dryer and have a matching set. Samsung has sold me with their new product lines...I am officially a Samsung Snob. :-)
5.0,"""Awesome Washer""","Just used this washer for the first time and what a difference in my linens!! Quiet washer, cleans thoroughly, plenty of options/settings, easy to use, and very large for everything. Able to wash duvets, sheets, and blankets together, and cleaned evenly. Love the sink as well!! You will not be disappointed !!"
5.0,"""I love this washer!""",It is huge and gets your clothes clean the first time. I can do my entire King size bedding set in one load! Fantastic product!
5.0,"""Great machine""","Washer has several washing options for any size or type of load. Super Speed is one of the best. This is the first ""automatic"" washer I've purchased. It's tough getting used to not having to ""chose"" a load size"
5.0,"""Can't feel a thing!""","There are many features I look for in a washer but vibration control wasn't one of them until recently. This thing spins on extra high and I can't feel a thing on my third floor! It's super quiet and most importantly, it gets my clothes CLEAN."
5.0,"""Excited about our new washer""","We havent had it very long, but it seems wonderful. Runs so quietly and has a large capacity"
5.0,"""Great features""","I have only had this washer for two months , but so far I am very happy with it. It's quite and easy to use. Has a lot of features and washes clothes well. I especially like the prewash water jet sink, I didn't think I would really use it but I do and love it!"
5.0,"""Best washer we have ever owned""","Samsung - Activewash 5.0 Cu. Ft. 12-Cycle Top-Loading Washer - Black Stainless SteelModel: WA50K8600AV Let me start by saying my wife loves this washer and the matching dryer. This is a large capacity high efficiency washer with 12 cycles, there is no agitator and you must use detergent designed for high efficiency washers. These soaps have been formulated to produce less suds and we discovered that most laundry detergents now meet this requirement, look on the detergent container for the “HE” label. You can choose a cycle from the selection of 12 or you can customize your own cycle and save it as “My Cycle,” the next time you want to use your custom cycle simply press the “My Cycle” button. The control panel sits almost flat towards the back of the machine, no big bulky timer knob, simply small electronic touch buttons, no need to press on them, just lay your finger on the switch to select the function. Due to their positioning I was a bit concerned it might be difficult to see and identify the buttons and labels but they are actually very visible. There is also a display that gives you an estimate of how much longer the load will be running, this didn't sound all that impressive but we actually find it very useful. When the washer completes a load of clothes it turns the power completely off, to start the next load you must first press the power button, then select your options and when you are ready press the start/pause button for 3 seconds. The washer has a built-in sink with a scrub basin that the wife was not sure she wanted, she seldom does hand washing but she has discovered this is actually a very nice feature. Works great for placing shirts on it to spray the collars or if you want to hand scrub something place it in the sink, press the switch on the left hand side to add water, complete your scrubbing and then lift the built-in sink, the water and the item fall out the back directly into the washer, nicely designed. When you begin the wash cycle the lid locks closed, if you then decide you want to add something you simply press the start/pause button, the washer will pause and the lid will unlock, add your item, close the lid and press start/pause button. During the wash cycle it swishes the clothes back and forth without the use of an agitator. We know they are swishing because we can see the action via the tinted window in the lid. I don't know this as a fact but I believe not having an agitator has multiple benefits, your clothes won't wear as quickly due to rubbing on the agitator nor will they get wrapped around it causing your wash loads to be out of balance. Speaking of balance, I don't fully understand how it works but this washer automatically balances the load. We loaded it up with a bunch of rugs that would have given our old washer major balance problems and this washer ran quiet and kept the load in balance. It offers a number of spin speeds and I can tell you it does a really good job of spinning the water out of the clothes.  I guess the most important part of a washer is do the clothes come out clean. We have not had any really nasty loads of clothes to throw at it but everything we have washed from shirts to whites have been great. Depending on your height and the length of your arms getting your clothes out of the washer can be a challenge, my wife it 5'5” and she can barely reach the bottom of the washer. Our previous washer was 23 inches deep from the top of the washer to the bottom of the tub, the new washer is 29 inches deep. The washer even has a self clean mode, according to the directions every month or so the self clean LED will light and you should run the washer in self clean mode, it is designed to remove mold and dirt that might be trapped or growing in the machine. This washer is really quiet, our old washer made so much noise when it was running we had to keep the laundry room door closed, with this washer we can leave the door open and we never hear it. There is a button to turn a chime melody on that plays when the load is complete, unfortunately the volume is so low you can't hear it in another room. Very nice feature but really needs to be louder.   While not being important to the actual performance of the machines my wife also loves the appearance. In the past we have had a limited amount of stainless items and have never been impressed but the black stainless steel look is terrific. The finish on these appliances is spectacular, it is almost a shame to hide them away in a laundry room. The rest of the design is also very appealing.  The lid opens from the front to the back, if you happen to have a shelf or a cabinet above the washer you might have a clearance issue. With the lid open the washer is about 60 inches tall, the lid hit my cabinet but I was able to slide the washer far enough forward that it no longer reached the cabinet. Every time my wife has used her new washer and dryer she has told me how much she likes them. Very happy wife.  Pros:BeautifulControl panel is wonderful, easy to read and informativeVery quietSelf balancingBuilt-in sink / wash tubWife is happy Cons:Tub might be too deep for shorter peopleChime not loud enough"
5.0,"""Holds large loads""",We purchased this washer with the matching dryer. The washer holds an enormous amount of laundry. Who knew that the old washers beat your clothes clean and this one does a gentle swish. The clothes will not be worn out from getting them clean. The washer is super deep and has such a selection of cycles. Love it!!!!!
5.0,"""love this washer""","It is a great appliance: love the features including the large capacity, the multiple settings for the different fabrics, the smoothness of the machinery, swell as the low noise level"
5.0,"""Wonderful and Beautiful washer""","I am amazed with this washer,it is so quite. The tub is so deep I can just barely reach to the bottom to remove my clothes. I love this machine. I also enjoy the musical tune that alerts you when the cycle is finished."
5.0,"""Samsung Activewash is awesome!""",I was hesitant to buy a Samsung washer but I am so glad I did! I had a front loader for 6 years that I had to constantly have worked on until finally it would cost too much to fix. I will never have a front loader again. The activewash 5.0 gets my clothes cleaner than they have been in awhile. It runs so quit I don't even know I am washing clothes. The controls are easy to use and understand what you are setting the wash cycle on. You will not regret your decision after giving this washing machine a chance.
5.0,"""Best washer we have ever owned""","Samsung - Activewash 5.0 Cu. Ft. 12-Cycle Top-Loading Washer - Black Stainless SteelModel: WA50K8600AV Let me start by saying my wife loves this washer and the matching dryer. This is a large capacity high efficiency washer with 12 cycles, there is no agitator and you must use detergent designed for high efficiency washers. These soaps have been formulated to produce less suds and we discovered that most laundry detergents now meet this requirement, look on the detergent container for the “HE” label. You can choose a cycle from the selection of 12 or you can customize your own cycle and save it as “My Cycle,” the next time you want to use your custom cycle simply press the “My Cycle” button. The control panel sits almost flat towards the back of the machine, no big bulky timer knob, simply small electronic touch buttons, no need to press on them, just lay your finger on the switch to select the function. Due to their positioning I was a bit concerned it might be difficult to see and identify the buttons and labels but they are actually very visible. There is also a display that gives you an estimate of how much longer the load will be running, this didn't sound all that impressive but we actually find it very useful. When the washer completes a load of clothes it turns the power completely off, to start the next load you must first press the power button, then select your options and when you are ready press the start/pause button for 3 seconds. The washer has a built-in sink with a scrub basin that the wife was not sure she wanted, she seldom does hand washing but she has discovered this is actually a very nice feature. Works great for placing shirts on it to spray the collars or if you want to hand scrub something place it in the sink, press the switch on the left hand side to add water, complete your scrubbing and then lift the built-in sink, the water and the item fall out the back directly into the washer, nicely designed. When you begin the wash cycle the lid locks closed, if you then decide you want to add something you simply press the start/pause button, the washer will pause and the lid will unlock, add your item, close the lid and press start/pause button. During the wash cycle it swishes the clothes back and forth without the use of an agitator. We know they are swishing because we can see the action via the tinted window in the lid. I don't know this as a fact but I believe not having an agitator has multiple benefits, your clothes won't wear as quickly due to rubbing on the agitator nor will they get wrapped around it causing your wash loads to be out of balance. Speaking of balance, I don't fully understand how it works but this washer automatically balances the load. We loaded it up with a bunch of rugs that would have given our old washer major balance problems and this washer ran quiet and kept the load in balance. It offers a number of spin speeds and I can tell you it does a really good job of spinning the water out of the clothes.  I guess the most important part of a washer is do the clothes come out clean. We have not had any really nasty loads of clothes to throw at it but everything we have washed from shirts to whites have been great. Depending on your height and the length of your arms getting your clothes out of the washer can be a challenge, my wife it 5'5” and she can barely reach the bottom of the washer. Our previous washer was 23 inches deep from the top of the washer to the bottom of the tub, the new washer is 29 inches deep. The washer even has a self clean mode, according to the directions every month or so the self clean LED will light and you should run the washer in self clean mode, it is designed to remove mold and dirt that might be trapped or growing in the machine. This washer is really quiet, our old washer made so much noise when it was running we had to keep the laundry room door closed, with this washer we can leave the door open and we never hear it. There is a button to turn a chime melody on that plays when the load is complete, unfortunately the volume is so low you can't hear it in another room. Very nice feature but really needs to be louder.   While not being important to the actual performance of the machines my wife also loves the appearance. In the past we have had a limited amount of stainless items and have never been impressed but the black stainless steel look is terrific. The finish on these appliances is spectacular, it is almost a shame to hide them away in a laundry room. The rest of the design is also very appealing.  The lid opens from the front to the back, if you happen to have a shelf or a cabinet above the washer you might have a clearance issue. With the lid open the washer is about 60 inches tall, the lid hit my cabinet but I was able to slide the washer far enough forward that it no longer reached the cabinet. Every time my wife has used her new washer and dryer she has told me how much she likes them. Very happy wife.  Pros:BeautifulControl panel is wonderful, easy to read and informativeVery quietSelf balancingBuilt-in sink / wash tubWife is happy Cons:Tub might be too deep for shorter peopleChime not loud enough"
4.0,"""Looks so nice""",Just remodeled the laundry room and this new washer and dryer look great!
5.0,"""Awesome washer""","Great washing machine, got a awesome deal on it also."
5.0,"""Awesome machine!""","This washing machine ROCKS! Sooo much room. I put a king size comforter, and still had room on there. I never have to run to the laundry mat again. I'm so happy! Best gift for a mother by far! And it's so pretty ?"
5.0,"""Used for first time""",Ran my first load and love how easy it is use use. Clothes came out great and did not take too long. So far very satisfied!
5.0,"""Love it!!""","My old whirlpool washer broke and I was more excited to go shopping since Samsung has the best on the market right now. Went to a few stores and all the sales people only recommended getting a Samsung. The front loaders were to deep for the space I had but this toploader was perfect fit! Not only is the spice cycle quite but the controls are easy to set and there is a ton of space to wash a full load. This washer even has a water proof cycle option (mattress pads, sleeping bags, rain coats etc). Very happy with my purchase!! I can't wait to continue to build my Samsung appliance collection!"
5.0,"""Front load no more""","We love our new activewash washer, the sink part is great when you get that spot on your jeans, dress or shirt. The washer is so quit and with the load sensor it stays balanced so well. A great option for any home."
4.0,"""This washer is not made for short people""",Hard time reaching into bottom of washer to collect clothes.
5.0,"""Samsung Washer""","I love the color,black stainless steel,the design and the features.There are more wash options with this washer,than any washer I have owned."
5.0,"""Great features""","I have only had this washer for two months , but so far I am very happy with it. It's quite and easy to use. Has a lot of features and washes clothes well. I especially like the prewash water jet sink, I didn't think I would really use it but I do and love it!"
4.0,"""Looks so nice""",Just remodeled the laundry room and this new washer and dryer look great!
5.0,"""Holds large loads""",We purchased this washer with the matching dryer. The washer holds an enormous amount of laundry. Who knew that the old washers beat your clothes clean and this one does a gentle swish. The clothes will not be worn out from getting them clean. The washer is super deep and has such a selection of cycles. Love it!!!!!
4.0,"""Hand wash bowl""",I bought mainly for the hand wash feature as no sink in laundry room. Washer is extremely quiet-can't tell when running. So nice as my last washer sounded like a airplane landing. Just got so gave a 4 star as have only used twice.
5.0,"""Awesome Washer""","After our front load machine with several issues died after 6 yrs . We decided to go back to a top load machine and chose Samsung ! Wow.. so glad we did ! I labeled this washer our Smart Washer because it's just that. It automatically does alot... balancing the load, senses weight and makes adjustments accordingly. But most of all... this washer is very, very quiet ! As a matter of fact, so quiet that I had to walk up to it to make sure it was washing ! Love this machine !"
5.0,"""So Awesome!!!""","I purchased this washer a few days ago when my old one bit the dust, and I must say that I am more than pleased with this awesome machine! It is super quiet and so big, I was able to wash my king sized comforter at home for the first time ever,  I usually have to take it to the laundromat, but this machine took the comforter and still had room to put something else in (but i didn't)! I am so happy and satisfied with this washer, I also purchased the dryer but the store only had electric ones in stock and I need a gas one. I am more than confident that I will love the dryer as much as this washing machine. The little jingle it plays when the load is done amuses my little one, so that is a plus as well."
5.0,"""Great Looking Product""",We just received our new washer and it looks fantastic. Running thru the setup now and will update if there are any issues.
5.0,"""Excited about our new washer""","We havent had it very long, but it seems wonderful. Runs so quietly and has a large capacity"
5.0,"""Excellent washing machine""","It does an outstanding job of getting the clothes clean. What a difference this machine makes compared to our older machine. There are two issues with it that we have. One, it is rather tall and if are under 5 feet, 5 inches tall, you will find it rather difficult to reach the bottom of the drum to remove washed clothes. The second issue is that extra tub for hand washing clothes. Very nice feature but I have hit my head on it trying to reach the bottom of the drum to remove washed clothes."
5.0,"""Great Washer and Dryer Set""","The color of this set is great, love the matte finish. Quiet and efficient models."
4.0,"""Like it""",I do like my washer. No issues so far. it is bigger than what I thought. I can barely reach the bottom.
5.0,"""Excellent product""","We got a very good deal, it is an excellent product"
5.0,"""Very large capacity.""","I washed a comforter the first day we purchased, it came out beautiful. I like how the washing machine determines the size of the load required for the amount of clothes you put in it."
5.0,"""Used for first time""",Ran my first load and love how easy it is use use. Clothes came out great and did not take too long. So far very satisfied!
5.0,"""Love it!!""","My old whirlpool washer broke and I was more excited to go shopping since Samsung has the best on the market right now. Went to a few stores and all the sales people only recommended getting a Samsung. The front loaders were to deep for the space I had but this toploader was perfect fit! Not only is the spice cycle quite but the controls are easy to set and there is a ton of space to wash a full load. This washer even has a water proof cycle option (mattress pads, sleeping bags, rain coats etc). Very happy with my purchase!! I can't wait to continue to build my Samsung appliance collection!"
5.0,"""Front load no more""","We love our new activewash washer, the sink part is great when you get that spot on your jeans, dress or shirt. The washer is so quit and with the load sensor it stays balanced so well. A great option for any home."
4.0,"""This washer is not made for short people""",Hard time reaching into bottom of washer to collect clothes.
5.0,"""Easy to use""","I didn't want a new washer but it has been easy to use. I like it very much. However, I just found out yesterday about the recall and I'm not happy about it. However, I haven't noticed any noise or vibrations when using the Bedding cycle. I've had no issues."
5.0,"""Samsung Washer""","I love the color,black stainless steel,the design and the features.There are more wash options with this washer,than any washer I have owned."
5.0,"""Great Washer and a Great Price""","We have had our new washer for only a couple of days and I am already in love with it. It has so much more capacity than our old washer, and it is much quieter as well!"
5.0,"""Samsung Washer""","I love the color,black stainless steel,the design and the features.There are more wash options with this washer,than any washer I have owned."
4.0,"""This washer is not made for short people""",Hard time reaching into bottom of washer to collect clothes.
5.0,"""Easy to use""","I didn't want a new washer but it has been easy to use. I like it very much. However, I just found out yesterday about the recall and I'm not happy about it. However, I haven't noticed any noise or vibrations when using the Bedding cycle. I've had no issues."
5.0,,There is no review to accompany this rating.
5.0,"""Awesome washer""","Quiet and fast, very efficient, it was so quiet when we start it that we thought it wasn't even on!"
5.0,"""Best Thing Out""",This is the quietest washer I have ever owned. I love this thing.
5.0,"""Excelent product""",Perfect product with a lot space no make noiseI recomend to everybody easy to operate
5.0,"""I like it!""",Nice design; love the scrubby tub on top to pre-treat.
2.0,"""Unbalanced""",It doesn't matter if I have a full load or a small load... I continue to get an error code halfway through a wash cycle that it has stopped because of an unbalanced load. I have to keep checking on the wash because it will just stop and leave everything soaking wet and I have to respond or restart the whole load over just to get my clothes washed. It's very frustrating and I end up using more water and soap just to get things washed
5.0,"""Nice features, very quiet""","Love everything about this washer so far. Quiet, holds tons of clothes and has some great features."
5.0,"""Research paid off!""","I must have done 2-3 weeks of research trying to find the best of the best and it has paid off! They are sleek, quiet, efficient, economically manageable, and cut down on the number of loads and hours spent washing a family of 7's laundry. With many wash cycles to choose from, the digital display is easy to navigate. Although I have not had to use the soaking basin yet, I am almost encouraging the children to get a grass stain just to try it out!"
5.0,"""The joys of doing laundry!""",I went out in search of new washer to replace my worn out old machine that was no longer working and found the Samsung top loader. I was impressed by the size of the washing tub (read: fewer loads to do) and the looks of the model. I have been using it in my home now for about a month and am completely happy with my new purchase!
4.0,"""Pretty awesome washer""","Kinda says it all... pretty awesome washer for a lote of reasons. A bit finicky for use... and the washes take a long time, but overall.... pretty awesome."
5.0,"""love this product""",the washer leaves very little water in the clothing. Takes less time to dry. The washer does everything they say it will. Love the different options for washing. Love the soaking tray.Overall it's a wonderful washer
4.0,"""great product""",It is very deep. Not made for short people. the washer is ideal for a large family. I went from a front loader to a top loader and I will never go back.
5.0,"""Really nice washer that gets the job done well every time""","I was hesitant to buy a washer without an agitator but I can say without doubt that Samsung has made me a believer. My clothes are cleaner and less beat up from this washer. I love the self clean function as well as the washer basin. I have two young children and one teenager and can say that I've already used it several times. The washer performs well, gets the water out on the spin cycle and has many options to suit all of your needs. I recommend this washer."
5.0,"""Awesome""","We love our new washing machine. We went from a front loader that was doing an awful job at washing our clothes and could not hold large loads to this Samsung. So far, our clothes are coming out much cleaner. I was worried that with all the bells and whistles, it would be too complicated. But, actually it is quite easy to use. Just push on the button for the type of load and it does all the other setting for you. The manual is also well written and simple to use when trying to figure out where your load of laundry falls. Most of all, we simply hit normal. My husband, who does oil field work uses heavy duty. The little song at the end of the load is very cute. It makes us smile. I would recommend this machine to everyone. When we get it paid off, we will look at the dryer. It is taller not wider than our old machine, so we had no problem fitting it in the space of the old washing machine."
5.0,"""Workhorse in a Tuxedo""","It sounds silly to say, but I love this clothes washer! The large, open tub makes it easy to fit large blankets and comforters, that previously required a trip to the local laundromat. The touch panel is a cinch to operate and has lots of wash features. The sleek, stylish appearance goes great in any home. The only negative I've found is that this model does not include a sanitizing steam wash."
5.0,"""Best Thing Out""",This is the quietest washer I have ever owned. I love this thing.
5.0,"""Quiet""",Super quiet and looks great. Love the size and wash sink.
4.0,"""Pretty awesome washer""","Kinda says it all... pretty awesome washer for a lote of reasons. A bit finicky for use... and the washes take a long time, but overall.... pretty awesome."
5.0,"""Quiet""",Super quiet and looks great. Love the size and wash sink.
5.0,"""Research paid off!""","I must have done 2-3 weeks of research trying to find the best of the best and it has paid off! They are sleek, quiet, efficient, economically manageable, and cut down on the number of loads and hours spent washing a family of 7's laundry. With many wash cycles to choose from, the digital display is easy to navigate. Although I have not had to use the soaking basin yet, I am almost encouraging the children to get a grass stain just to try it out!"
5.0,"""Really nice washer that gets the job done well every time""","I was hesitant to buy a washer without an agitator but I can say without doubt that Samsung has made me a believer. My clothes are cleaner and less beat up from this washer. I love the self clean function as well as the washer basin. I have two young children and one teenager and can say that I've already used it several times. The washer performs well, gets the water out on the spin cycle and has many options to suit all of your needs. I recommend this washer."
5.0,"""The joys of doing laundry!""",I went out in search of new washer to replace my worn out old machine that was no longer working and found the Samsung top loader. I was impressed by the size of the washing tub (read: fewer loads to do) and the looks of the model. I have been using it in my home now for about a month and am completely happy with my new purchase!
2.0,"""Unbalanced""",It doesn't matter if I have a full load or a small load... I continue to get an error code halfway through a wash cycle that it has stopped because of an unbalanced load. I have to keep checking on the wash because it will just stop and leave everything soaking wet and I have to respond or restart the whole load over just to get my clothes washed. It's very frustrating and I end up using more water and soap just to get things washed
5.0,"""love this product""",the washer leaves very little water in the clothing. Takes less time to dry. The washer does everything they say it will. Love the different options for washing. Love the soaking tray.Overall it's a wonderful washer
5.0,"""Love it!""",I am very happy with my washer... It's a lot quieter than my last one.
5.0,"""So far so good! Like it a lot""","I had a front loader (different brand) and it was so smelly. I found out there was a recall for mold issues.Got on line, read reviews about samsung washers and got this one. Very nice looking, no noise at all, clothes finally smell fresh."
5.0,"""Washer does the job the first time""","New to the home, in a hall closet and just fits nicely, and does not make alot of noise. Just wish that the sound of the music when load is done was much louder. If i am standing by the washer, i can hear it, but if i am not there i can not hear it..I would like to have control on how loud it plays.."
5.0,"""Very sleek and super efficient!""",Love this washer It has great features and is so quiet I would buy it again tomorrow!
5.0,"""Sexy Machine""",It has saved us money on electric and water bills and washes our clothes quicker than our previous washer. It looks very nice right beside the rest of our samsung products in our house.
5.0,"""Workhorse in a Tuxedo""","It sounds silly to say, but I love this clothes washer! The large, open tub makes it easy to fit large blankets and comforters, that previously required a trip to the local laundromat. The touch panel is a cinch to operate and has lots of wash features. The sleek, stylish appearance goes great in any home. The only negative I've found is that this model does not include a sanitizing steam wash."
5.0,"""This Washing Machine is very impressive!""","I would like to tell you how much myself and my family love our new Samsung Washing Machine. It was, according to my husband, very easy to install. We performed the Running the Test Cycle before using it and it went very well. Then we proceeded to do our laundry and really liked the ease of the controls and the many features that you can use to wash many different types of loads. When researching washers before purchasing this one, I read the many 5 Star Reviews on it and was very impressed. My own sister has this very same model washer and she loves it as well. We have lots of wash to do all the time and this new washing machine will do a great job for us. I would highly recommend this model to many family and friends and hoping that they will buy one when they need to replace theirs. Thank you for making such a great washer! When our dryer goes up we will be purchasing the dryer to go along with our new washing machine.When I called to speak with someone regarding registering our washer, I spoke with a very lovely young lady named Dorothy. She was very kind, and considerate and very knowledgeable and very helpful. She is a true asset to your company. Once again, we are very pleased with our new purchase and look forward to using this washer for many, many years to come."
5.0,"""Great product""",Excellent product and value and it has all the functions we required.
5.0,"""Very pleased!""","After having a front load that I didn't like at all I decided to get a top load. I was still hesitant because it is a new energy efficient one, but it uses plenty of waterand the water level covers the clothes. My clothes are way cleaner. Never going back to a front load. The stain basket is very useful also."
5.0,"""great product""",I have other Samsung products and all have performed without any problems I am sure the washer will perform as well as my other Samsung products.
5.0,"""Love this washer""",I have to say this is the greatest washer I have ever owned . The large tube allows for large loads to be washed and it performs wonderfully. Easy to use controls and performs great.
5.0,"""neededaclotheswasher""","Works great, spins all the water out of clothes which then dry faster"
5.0,"""nice washing machine""","after 16 years, the old washing machine mercifully died.I am very happy with a modern, easy to use, fully functional machine that is easy to use and does a good job.Plus, it is quiet and has lots of nice features for a mid priced machine."
5.0,"""Very sleek and super efficient!""",Love this washer It has great features and is so quiet I would buy it again tomorrow!
5.0,"""Sexy Machine""",It has saved us money on electric and water bills and washes our clothes quicker than our previous washer. It looks very nice right beside the rest of our samsung products in our house.
