ratings,review_titles,reviews
5.0,"""Absolutely Awesome machine but watch the height.""","We bought this to replace an 5 year old ""major name"" washer that the fill sensor kept going out in, the big W will never get another dime of my money. My wife saw this one and liked the fact that the controls were straight forward and looked simple to use. This washer is the quietest washing machine we have ever had, you hardly even hear it going into the rinse and spin cycles, and on top of that our water bill has dropped by 20%.I was a little worried when my wife got adamant about wanting this one due to the recalls on Samsung products in late 2016, bet we have had ZERO issues with it.One thing to look out for and you will not notice it in the display setting is that this washer is 3-5 inches taller than most of the models it will be replacing, even if they are only a few years old. So you want to keep in mind if you are replacing part of a set, that there will be a height discrepancy. I have not checked it, but I believe almost all of the newer HE machines are taller than the older standard models.Also if you are going to get Lowes to deliver and set it up (I defiantly recommend this service, they even hauled to old one away) don't forget to get new hoses, they will not do the hook up without them."
4.0,"""Exactly What We Were Looking For, A Little Loud""","We purchased this washer September 2015. I was so insistant on getting a white, top loader, that was inexpensive. I got exactly what I wanted. With larger loads when the wash really gets going the washer is a little loud so I just close the laundry room door but all clothes, towels, sheets, seem to come out fresh and clean. Haven't had any problems at all. I like being able to choose exactly the kind of wash I want for each load and the tone when it's finished is nice. The front is dented a little. Not sure what it's from but it's hardly noticeable and isn't worth complaining about but worth noting."
1.0,"""worst purchase ever! Don't waste your money""","I purchased washer on 7/20/15, I retuned it 7/21/15. Laundry was not clean enough even after washing them twice.."
1.0,"""Read The Recalls""","Bad machine, since day 1. does not get clothes clean at all, water level is so low you have to trick it into putting in enough just for a good load.Machine has had electronic problems since right after we got it ,fried the board, had to wait till one got here from overseas. Vibrates so bad there's a recall, to enforce the lid so it don't come off, but not to fix the vibration problem. And Samsung had contracted Dish to do their service. Worse machine, and customer service. Rather go beat our clothes on a rock, thats how bad it is. Read the recalls."
5.0,,I got this washer 2 weeks ago even after reading the comments. I got it on sell after my older front load HE crapped out. I made sure the washer was level prior to using and it has been awesome. Clean clean clothing! Simple to work to.
1.0,"""Samsung should stick to electronic""","The Lowes  deliver guys was great but the washer is terrible...  the guys leveled it, hooked up the water line, the drain pipe and plugged it in..... NOTING HAPPEN IT MADE SOME SOUND BUT THAT WAS IT... The Lowes men brought me another washer an the same thing happen NOTHING.... GE WILL GET MY MONEY"
4.0,"""Great value""","I've been extremely happy with this purchase. I was worried about it's stability after reading some of the reviews on how you had to place clothes in the drum in a specific manner. When I'm doing laundry, I don't have time to sit there and arrange it in the machine, I tip the basket over and let the clothes fall where they may. I've not had any problems at all with the machine draining and refilling as other people have reported. My clothes smell better than they ever did with my front load set, even when those were brand new. One downside from no longer having my front loaders is because I'm so short (5' tall), my feet have to come off the floor sometimes to get socks or small items that are at the bottom of the drum when the load is done."
5.0,"""Great Washer""","The washing maching is great, Very quiet. Has everything I need."
1.0,"""Worst Purchase I've Ever Made!""","STAY AWAY!!! Bought this machine in 2013 and its been nothing but problems. Whenever it did work, it was awesome. I purchased the additional warranty and have had no one be able to fix it.The machine doesn't spin and it keeps giving me a ""dc"" code. They have replaced the motor twice, the computer twice, and the drain pump with zero success. I just got a call about 10 minutes ago from Lowes and they said since the machine is not repairable, they are giving me a full refund. My repairman mentioned that not only do the Samsung washers suck, but so do the Samsung refrigerators. He warned me to steer away from Samsung appliances."
1.0,"""SAMSUNG CUSTOMER SERIVCE DOES NOT EXIST""","PLEASE PLEASE PLEASE TAKE THIS WARNING SERIOUSLY!!!!!!!!!! Machine broke and flooded my laundry room just weeks after the recall was completed. Washing machine is six months old. Going on NINE days now with Samsung customer service to get a technician out to look at. We are being told that there are a ""lack of service providers in your area"". Funny, when the machine was under a recall and there was liability on Samsung's behalf they had someone out in 24 hours. NINE DAYS, still no service technician and assessment of property damage from the flooded washer. CUSTOMER SERVICE IS TERRIBLE. Please go with another brand or this will happen to you."
5.0,"""I love it!""","I bought the washer, dryer pair.  Came on Monday.  I had to buy the HE detergent to use it.  It ran fine.  No problems whatsoever.  I had read about repeat filling and spinnning in other reviews but no problem with that.  My only issue is that the tub is very deep and I am 5'5"" and large breasted.  Very hard to reach the bottom to retrieve the items.  I will need to get a stool.  I should have thought of that when shopping.  Great price, on sale.  Looks nice with modern lines.  Clothes came out great.  Easy to operate.  Dryer worked well too!"
1.0,"""Try no stars.""",Absolutely under no circumstances would I recommend this product to anyone. It is horrible and Samsung customer service is even worse. 10 days so far without a washer and there is no sign of a repair man coming soon. They are trained to give you the run around until you give up. Worst customer service ever.
1.0,"""Worst washer ever!""","Bought this less than 1 year ago.  It was on the re-call list and they say they will reinforce the lid so that when it bangs, the lid won't blow off.  That will not fix this machine.  It has quit working altogether.  It doesn't wash, leaves all the laundry soaking wet.  When we set it on the spin cycle to spin the water out, it does nothing - leaves laundry soaking wet.  There is a rebate since it has been re-called, but they give you less that $350 for a new non-Samsung washer, $412 if you buy another Samsung.  I would NEVER buy another Samsung washer."
1.0,"""6 weeks old and it broke...""","Had this washer for 6 weeks when it broke. It would not drain the water on the spin cycle. Called Lowe's that same day, they transferred me to a repair place, next apt was 7 days a way. The repair people showed up 2 hours late. Could not fix it, ordered parts then waited another 2 weeks for the part to be installed. Over all AWFUL customer service from Lowe's, Samsung and the Repair company. When I called Samsung I talked to 5 yes 5 different people over a 90 minute period. They were no help whats so ever. I'll never buy another Samsung product because of the poor customer service alone. Spent over $200 over the 4 weeks of not having a washer at the laundry place."
5.0,"""good washer""",first Samsung and first with out aggitator like both
4.0,"""Not 5 stars""","I had the more upgraded version before this and wish I could go back. It is worth the extra $100-$150 for the much larger drum, auto features etc."
4.0,"""good buy""",good product but bad service when trying to get it delivered store promise next day delivery said 7 am to11 am called every hour to 9 pm keep saying next for delivery waited till 11 pm still no delivery had to call store next day said was going out at 7 am called at 11 am mangager said truck did not take it had to call main office and promised to recive a gift card for all the hassle but just another lie finealy at 4pm we got are delivery
5.0,"""This washer is ""Top Quality"" easy to operate!""","Excellent customer sales service and very knowledgable salesperson. The washer virtually wrings all the water from the laundry thus cutting drying time in half. I would recommend this ""Super"" product to all my friends! The sale price was lower than other competitors."
1.0,"""Not ""best purchase ever""""","This Washer from Samsung is bad.. • You cannot select the water temperature. Of course, you can select, according to the manual whatever you want, but the machine “picks” the temperature for you. Example: The selection - normal cycle (for soiled cloths which I would like to wash hot), hot water, medium load (which you can pick according to the manual) - actually fills with cold water. • Samsung customer service and Lowe's appliance sales staff is not aware that if you select “hot” the machine uses “cold” and will schedule a “service person” to come to your house to check it out (or swap the machine if it is less than 30 days old).• You cannot change the washing cycle. You cannot add cloth and change from small to large, from cold to hot load. Once the cycle started it will finish no matter what. • Extra Large, Heavy Duty has never been able to balance itself. The procedure to get this corrected is: 1. Wait forever (because the lid is locked while the machine is in motion) till the lock on the lid releases so you can re-distribute the load manually. 2. Re-distribute the load. 3 Turn the machine back on and wait and see if it worked. 4 Most likely you have to repeat the process 2-3 times because you can't see where the heavy side/low side is when you can finally open the lid. About a 10 minute processes. Samsung, I want a washing machine where I can decide the water temperature, open the lid when I want to add/remove cloth, change temperature or cycle. I want to decide when and where to save energy. Washing machines are for adults and trying to make it “toddler safe” with a locking lid (not talking about the child lock) and “energy efficient” by forcing me to use cold water for, as you list in your manual, heavily soiled cloth is stupid beyond stupid."
1.0,"""DO NOT BUY THIS WASHER""","First there is a design flaw when it comes to balancing the machine. Only the front feet are adjustable. That means you can only balance the machine front to back, not side to side. If you live in an older home and there is the slightest tilt in the floor there is no way to balance it. Next comes the rinse & spin cycle loop. If the sensors detect an out of balance load. which happens just about EVERY wash cycle, the machine will fill, drain and attempt to spin again. This results in a loop that can last for hours if you do not catch it. We have had this washer 4 months and our water consumption has gone up dramatically compared to when we had an older non-efficient washing machine. Samsung is of NO help on this issue. I would have been better off spending the money to repair my 15 year old machine over purchasing this one. If you like wasting time, money and water this is your machine."
1.0,"""worst washer I ever had buyer beware""",I had this for a couple years and I got a recall notice so I had the repair done the washer never worked right after that it kept going out of balance I had two repair men look at it and they could not resolve the problem I keep getting a run around from Samsung (wrong phone numbers or wrong departments ect.)they keep wanting me to schedule another repair man to drive 60 miles so they are grouchy when they get here and I have to pull the new Maytag out and put the Samsung back for them to work on it I am sooooooo done with it I paid almost 500 bucks for it and am going to haul it to the dump also I purchased the matching dryer for this and the bearings went out after a year I hauled it off to the dump also
3.0,"""Not so Great""",It takes too long for a wash and spin. My clothes come out so wrinkled that when drying them it does not take the wrinkles out. I do not like having to wait for the door to unlock.
4.0,"""Excellent washer choice""",This washer is easy to use with all the features I need. The only criticism is that it's noisier than I expected so I just close the laundry room door.
2.0,"""Only slightly less terrible than the dryer pair.""","I bought this washer just over 6 months ago with the dryer that is its pair. Here are all the reasons I would rather hand wash my clothes than use this.1. The fabric softener release doesn't work. At all. The minute you close it, it pours the softener directly into the wash.2. It doesn't get my clothes clean. At all. It basically gets them wet and tangled and nothing else.3. It tangles EVERYTHING I put in it. It does not matter what quantity. If you want to spent a good 10 minutes de-tangling all your clothes then this is the washer for you. If you want all of your clothes to be stretched out and excessively wrinkled than this is a great washer for that. You didn't know two towels could be tangled? Oh they can. If you put it in there, it will be in knots when you get it out.The only thing more awesome than this washer, is the dryer it goes with. You will spend 10 to 15 minutes trying to turn it on. Its awesome if you hate your life and want to stand in your laundry room all day."
1.0,"""Flawed Design""","The machine will not conduct a completely balanced spin even when empty. (And yes, it is properly installed and leveled; it was installed professionally by Lowe's.) The machine will attempt to re-balance the load by automatically adding water during the spin cycle, but because of the design flaw it never finishes the cycle; it remains ""stuck"" in the spin cycle in what amounts to an endless do-loop trying to re-balance, then spin, re-balance, then spin, etc. I've had the machine for two weeks at this point, and only one load of wash has actually finished a complete cycle, and that took over 3 hours. Thus far, to complete most laundry loads I have had to manually interrupt the spin cycle, usually after it has done several iterations at re-balancing, by shutting off the machine after it spins but before it can add water to re-balance. As you might imagine, this is quite time consuming and extremely frustrating."
3.0,"""Don't really like it""",Bulky and almost too tall. Can barely reach inside to get the stuff out of the bottom and i am 5'7. Can't get it close to the wall so it sticks out really far. You have to turn in on every time you use it and there is no option 2 turn the awful sounds off that it makes when it is done. Takes forever to wash 1 load. the quick wash takes 45 minutes!
2.0,"""Junk""",There is no review to accompany this rating.
1.0,"""Samsung SUCKS""","We purchased a Samsung WA45H7000A in December 2014 with a 3 year extended service warranty. This washer was a lemon to begin with. Unless you only wash 2 pairs of underwear at a time, it does not allocate enough water to get a load wet. Now it will not spin correctly and goes back into a repeat mode continuously. I have called 3 times to get service and there is no one in our area - Versailles - to service it. I want a full refund and will not wait the 10 weeks as I read another customer did. I ordered a Speed Queen washer today!!"
3.0,"""So many Samsung issues!""","I found out today that this washer is part of the voluntary Samsung recall. It has to do with the spin cycle on top loaders. Apparently, the top actually flies off during the spin cycle and people have been seriously injured. Great. There are things I like about the machine - it's quiet and you can fit a lot of clothes in the big, stainless drum. I even washed my King comforter in it! However, I wish it had more cycles, it's pretty basic. No casual or permanent press cycles, etc. Also, an issue with all Samsung washers is the warm/hot water isn't hot enough. I heard it has something to do with energy efficiency ratings for the U.S. So not only are we not allowed to fill our washers with sufficient water to effectively clean our clothes, but now the govt. wants to regulate our water temperature! Anyway, I will be trading this one in for something else very soon."
1.0,"""No hot water!""","Checked water temp after chose hot temperature setting to wash a load of whites. Not hot at all. Not even warm. Oddly enough, the hot water hose was hot so I knew hot water had come out, but cold water hose was cold as well, so I guess that ran too! This was on the normal setting. Called Samsung and was told that the new high efficiency washers will have significantly cooler water to save energy. What?! Okay, so what's the point of having option to choose temperature level if all you're going to get is cold water?! Not acceptable. Called Lowes and was informed they would send a technician out to check first and if not fixable, will gladly exchange for another machine. Geez, what an inconvenience Samsung. Also, the automatic detergent cup is missing so when you attempt to fill it with detergent, it flows right into machine as your pouring it! Had called Samsung about this days earlier and said would send cup in mail. Final issue, no sanitize setting or permanent press, but waterproof setting! What a waste. Didn't really notice this when purchased it, but now that we have it, see just how ridiculous this is. How often do you need a ""waterproof "" setting?! Right, me either!"
1.0,"""Junk""",Bought my washer in 2012 and have had issues with it since I bought it. Repairs have cost me well over the price I paid for the unit brand new. Water pump and bracket is located in bad spot so when they came to repair it they had to put a new mounting bracket on it and relocate it on the frame by direction of Samsung but because warranty was up cost me $277.35. Two weeks later it stops in the middle of cycles and now they tell me that the main board is out so now its costing me another $355.00. This all happened after the warranty was up by 6 months. Be aware of all Samsung products and note the There support is not only rude on the phone but also told me that once the warranty is up there is nothing they can do for you. I don't believe in extended warranties because if the company is any good they'll stand behind there product. buyer beware!!!!
2.0,"""Horrible product""",I've had it for months and it went out. No one in my area services Samsung. Trying to get customer service support from Samsung is a joke. They've already called me 4 times to confirm my refund amount. I have yet to see my refund. I do not recommend this product.
5.0,,There is no review to accompany this rating.
1.0,"""Buyers Remorse""",Brought this machine because so many of the reviews said it was quiet.   Its not quiet nor efficient. Frequently have balance issues.  It doesn't function like a high efficiency machine.  Its just like a standard washer without an agitator.  Stay away from Samsung!
1.0,"""Terrible""",This machine is terrible! I'm having the same issues regarding the spin cycle as other reviewers.. Hours and hours to do a load of laundry. I've given it a month and nothing seems to work. Calling Lowe's tomorrow to hopefully get a replacement
1.0,"""Worst purchase""",Washer started making load banging noises after 2 months. Lowe's replaced with a new one and after 3 days this one started making loud banging noises and vibrates on spin. I see the price on this machine has droped $150.00. I understand why.
3.0,"""Why is this still being sold?""","I've owned this model for about 9 months. Does what I need it to do, just gets a little shaky at times. Didn't worry much about that before. Now I find out it's been recalled due to basically exploding, which makes me wonder why Lowe's and other stores are still selling it. Buyer beware!"
1.0,"""Do Not Buy""","Horrible product.  Where to begin...cycles are long...even for a small load.  Worst of call - is that even with selecting cold water, hot water comes out.  Be aware so you don't ruin clothes.  After several calls to Samsung CS and feeling like I'm an idiot (how many times will they ask if I've checked the lines), I've scheduled a certified tech to come out and look at the unit.  While I wait for the tech to come, I will be looking on Lowe's website for a new washer and dryer.  Do Not Buy Samsung."
1.0,"""Do Not Purchase""","Today - December 2nd - We purchased this Samsung washer on May 1st. There is a hot setting on thewasher, it never fills up with hot water, I have to shut off the cold water manually to get it to fill with hot water only. My whites are not white anymore, it does not clean like the old washers. I had a Whirlpool for 14 years no problems and no service calls ever. Our dryer went out and we thought we would purchase a new washer and dryer together...after the reviews we read we purchased this Samsung Washer and Dryer. Well no wonder they are on sale right now - we paid over a $1000.00 for the pair in May. The washer is stuck in rinse and when in spin it still thinks it is in rinse - the cycles are messed up. There are no children in the household so I'm not doing laundry every single day - not a lot of over use or anything. I called for service on November 23rd they came out on Wed. Nov 25 - service didn't even run the washer they knew about the problem with the mother board - it is on order and they cannot come out until December 9th to install it - CAN'T DO LAUNDRY UNTIL DECEMBER 9TH - THIS IS NOT ACCEPTABLE AND NO ONE CARES. 4 service calls and then Lowe's has a lemon policy...well this is a lemon don't buy it even it is on sale!!!"
1.0,"""A real piece of junk""",A really bad product Neither Samsun or Lowes stood by this washing machine. Will never do business with either company again!
5.0,"""Excellent""",I really enjoy coming into the mentor Ohio Lowe's thanks again robin that works there was really helpful
5.0,"""This product is easy to use""",We never had a washer without an agitator before so we wondered how good it would work. After the first time we used it we were pleasantly surprised how well it cleaned our clothes. We also liked how without the agitator sticking up in the middle how much more room there was for laundry items. We also like the self clean feature.
5.0,"""Quality at a reasonable price""",Easy to operate. Cycles are quiet. Cute ring tone when wash is done. Washes clothes very clean.
4.0,"""Nice washer""",Love the size and how well it washes my laundry. My only complaint is how long it takes. But it's not any longer than the dryer so at leasty wet laundry isn't sitting for 30 min waiting for the dryer to finish before I can switch it.
5.0,"""I love this washer!""","Here is why this washer works so well for our family. It has a huge capacity that in our old washer, what took me two loads to do now takes me one! I love all the options. I received this as a gift so I am not sure on price."
5.0,"""This washer is worth the investment""","I love everything about this washer except that the drum is so much deeper. My short 5'4"" daughter has trouble reaching the bottom. The wash cycles run a little longer than my last machine ~ 1.25 hrs for one load on normal regardless of size of load.  The washer really cleans clothes well, uses detergent efficiently and spins a lot more water out than my last washer thus making the time my dryer runs much shorter duration."
5.0,"""I love it!!""","I really love the self clean feature, and the size is great!!"
5.0,"""Great Product""","My family and I love this product. It is affordable, easy to use, large capacity, and overall just perfect!"
4.0,"""Love Samsung value and performance""","Great appliance with so many options, easy to use and performance is great."
4.0,"""Great quality.""",Please with the results I expected. The quality of the product is demonstrated in every load that I have washed.
5.0,"""Works great""","Haven't had but just a few months but seems to do everything we need,"
3.0,"""Recall""",Recall. Need to be fixed/////////////////////////////////
4.0,"""Good Value""","I purchased this washer almost a year ago. I waited this long to write a review because I really wanted some time to lapse before I rated the quality of this product. This washer was an excellent price and is very good quality. This was my first time purchasing a washer and its perfect for my small family. The only reason why I didn't rate it five stars in the overall rating and the performance rating is because it will periodically stop during the wash if there are too many clothes in the wash or if the clothes block the center sensor. This can be quite annoying when you walk away for an hour and discover that the washer has stopped. So, if you purchase this washer, do not overload it with clothes. You should not have any problems."
5.0,"""Samsung washer""","Love my new washer so far. It is easy to use, super quite and cleans clothes really well."
4.0,"""PERFORMANCE IS GOOD.""",CLOTHES COME OUT VERY CLEAN AND THE MACHINE IS VERY QUIET. I AM PLEASED WITH THE PERFORMANCE.
4.0,"""first new washer.""",so far its been realy good. I like how it plays a tune when its done.
5.0,"""Very Happy""","After reading on this machine for weeks, and seeing that it was a mix of reviews I decided to go with it as it was a clean sleek looking machine. I have had no issues with this, many wrote that it took at times hours to spin, what I have found in my short time of using it this all depends on how big of a load you are doing. When in fact I am very pleased with how spun out the clothes are after the cycle is indeed done. Less drying time, the fact that I can wash my queen size quilt and not have to drive to a laundry matt every time it needs done has me even more happier. I highly recommend this washer to anyone looking."
5.0,"""Great washer""","This is a great washer. Love that it is so quiet, yet when the cycle is done I can hear the bell telling me it is done. Another good thing is the child lock on it. When my grandchildren are here it is great to know that they will not be able to open the washer up. Also like the fact that there is a cycle on it to clean the washer it self. We have well water at our home and even though we have a water softner also it is still nice to know that I can clean it. Some people have said on here that if they pause the wash and start it again that it starts the cycle over again. I haven't had a problem with this. So far I'm really happy with this washer. Would totally reccomend it."
5.0,"""love, love, love""",I can fit a whole comforter in this dryer and it will be done in 20 minutes!
4.0,"""This product has great feature""",It is simple to oerste. It it is elegant and of a good size.
4.0,"""This washing machine is simple to operate!""",I have not had a new washing machine in 30 years. I bought this nice basic unit and love it. The regular wash takes a long time but the clothes come out very clean!
5.0,"""Great washer""",The washer is very quiet and fast. Holds more clothes than expectedl and the self leveling is amazing
4.0,"""Great quality.""",Please with the results I expected. The quality of the product is demonstrated in every load that I have washed.
5.0,"""Works great""","Haven't had but just a few months but seems to do everything we need,"
3.0,"""Recall""",Recall. Need to be fixed/////////////////////////////////
5.0,"""samsung top load washer""","its quiet does a great job on the clothes tons of settings to use for anything you need to wash,its awesome and Samsung stands behind these washers"
4.0,"""Awesome..but""","Really cleans well, is quiet and easy to use with large capacity. My only complaint is the same as everyone else's, it never stops. It continues to fill and spin and fill and spin. I have to manually turn the unit off in order to take the clothes out and place in the dryer. I've waited an hour and it's still going. I have to contact Samsung and get this problem addressed. The Samsung installers were awesome."
4.0,"""Nice washer""",Love the size and how well it washes my laundry. My only complaint is how long it takes. But it's not any longer than the dryer so at leasty wet laundry isn't sitting for 30 min waiting for the dryer to finish before I can switch it.
5.0,"""I love this washer!""","Here is why this washer works so well for our family. It has a huge capacity that in our old washer, what took me two loads to do now takes me one! I love all the options. I received this as a gift so I am not sure on price."
5.0,"""This washer is worth the investment""","I love everything about this washer except that the drum is so much deeper. My short 5'4"" daughter has trouble reaching the bottom. The wash cycles run a little longer than my last machine ~ 1.25 hrs for one load on normal regardless of size of load.  The washer really cleans clothes well, uses detergent efficiently and spins a lot more water out than my last washer thus making the time my dryer runs much shorter duration."
5.0,"""Good Price""",Our washer went out after moving into a new house. This samsung works great. It's quiet and plays a song when the wash is complete. It doesnt tell you how long the wash cycle last so you just have to listen for the song or time it when you first start using it so you know in the future how long it takes to run a load.
5.0,"""Great Product""","My family and I love this product. It is affordable, easy to use, large capacity, and overall just perfect!"
1.0,"""Do Not Purchase!!!!!!!...""","Purchased this washer 6 months ago. This washer does not clean clothes very well, takes 1 hr 1/2 to wash one load. That the quick cycle. I timed the cycles. I wash my towels and sheets in hot water, will it is not hot. Waterproof cycle uses hot water which is ok. When you set water temp doesn't work. I had this delivered and they set it up by professional not me. Matching dryer is great, Love it"
5.0,"""love, love, love""",I can fit a whole comforter in this dryer and it will be done in 20 minutes!
5.0,"""Great washer""","This is a great washer. Love that it is so quiet, yet when the cycle is done I can hear the bell telling me it is done. Another good thing is the child lock on it. When my grandchildren are here it is great to know that they will not be able to open the washer up. Also like the fact that there is a cycle on it to clean the washer it self. We have well water at our home and even though we have a water softner also it is still nice to know that I can clean it. Some people have said on here that if they pause the wash and start it again that it starts the cycle over again. I haven't had a problem with this. So far I'm really happy with this washer. Would totally reccomend it."
5.0,"""Very Happy""","After reading on this machine for weeks, and seeing that it was a mix of reviews I decided to go with it as it was a clean sleek looking machine. I have had no issues with this, many wrote that it took at times hours to spin, what I have found in my short time of using it this all depends on how big of a load you are doing. When in fact I am very pleased with how spun out the clothes are after the cycle is indeed done. Less drying time, the fact that I can wash my queen size quilt and not have to drive to a laundry matt every time it needs done has me even more happier. I highly recommend this washer to anyone looking."
5.0,"""Awesome""","This is a great machine! It's quiet, conservational, and works really well!!"
5.0,"""JUST WHAT I NEEDED""",GREAT WASHER! SAVES TIME AND WATER WITH SEVERAL SETTINGS TO CHOOSE FROM FOR SEVERAL TYPE OF LOADS.
5.0,"""This product is easy to use""",We never had a washer without an agitator before so we wondered how good it would work. After the first time we used it we were pleasantly surprised how well it cleaned our clothes. We also liked how without the agitator sticking up in the middle how much more room there was for laundry items. We also like the self clean feature.
4.0,"""first new washer.""",so far its been realy good. I like how it plays a tune when its done.
5.0,"""samsung top load washer""","its quiet does a great job on the clothes tons of settings to use for anything you need to wash,its awesome and Samsung stands behind these washers"
5.0,"""LOVE IT!""",This washer is very nice. Love the size and can fit a lot of clothes in it. Easy to use.
5.0,"""Samsung, 4.0 CF white""","This product has great features. It automatically weights your cloths and adjust the water to fit the load, no more wasting water or forgetting to set the load preference. The washing tube is huge and able to fit comforters easily. It has a great price tag to."
5.0,"""Good Price""",Our washer went out after moving into a new house. This samsung works great. It's quiet and plays a song when the wash is complete. It doesnt tell you how long the wash cycle last so you just have to listen for the song or time it when you first start using it so you know in the future how long it takes to run a load.
5.0,"""Great washer""",The washer is very quiet and fast. Holds more clothes than expectedl and the self leveling is amazing
5.0,"""Easy for a batchelor to use.""",Looking forward to doing laundry next week . Instructions are easy to follow .
5.0,"""This washer is awesome""",Honestly this Washer has great features super cute and it was so affordable leaves my clothes smelling good and clean it does everything I need and some would really recommend this to anyone... I have 4 kids so I do so much laundry and this takes really good loads!!!
5.0,"""WORKED GREAT EASY SETUP""",washer does what it is supposed to do. good users manual.
4.0,"""Good Value""","I purchased this washer almost a year ago. I waited this long to write a review because I really wanted some time to lapse before I rated the quality of this product. This washer was an excellent price and is very good quality. This was my first time purchasing a washer and its perfect for my small family. The only reason why I didn't rate it five stars in the overall rating and the performance rating is because it will periodically stop during the wash if there are too many clothes in the wash or if the clothes block the center sensor. This can be quite annoying when you walk away for an hour and discover that the washer has stopped. So, if you purchase this washer, do not overload it with clothes. You should not have any problems."
5.0,"""Samsung washer""","Love my new washer so far. It is easy to use, super quite and cleans clothes really well."
5.0,"""EXCELLENT PURCHASE-TOP LOAD WASHER""",WAS A BIT SKEPTICAL ON THIS PURCHASE AS WE HAD PURCHASED A SAMSUNG FRONT LOAD WASHER ABOUT 6 YEARS PRIOR AND DID NOT KNOW IF WE WOULD LIKE THE TOP LOAD AS WELL. MY WIFE SAYS SHE ACTUALLY LIKES THIS WASHER BETTER!
4.0,"""Great machine""",This product has great features !! Cleans and runs good
4.0,"""Samsung top loader""",Good so far had it for two days.Washes clothes my broken machine did not.
5.0,"""Great""",Best thing i ever bought thanks Samsung works amazing and fast
4.0,"""This product is useful""",it beats beating our clothes on a rock at the river bank....
5.0,"""Overall a great washing machine""","The Samsung washing machine Model No. WA40J3000AW/AZ is a replacement for my 9 1/2 year old washing machine that quit working on 12/28/2015. The Samsung washer is quiet and efficient. The soap and softner tray is convenient and easy to use. No more having to remember to listen for the rinse cycle to add the softner, since you put it in at the beginning of the wash cycle. The clothes are clean and the washer spins more of the water out, so the drying time is less. The controls are almost self-explanatory and I love the quiet tune the washer plays when it finishes. This washer is a good value for the cost!"
5.0,"""Great Washer""",I love this washing machine. I was a little nervous about not having the agitator but my clothes come out of the wash already almost dry so it has cut down on my dryer time by half.
5.0,"""Loving my new washer""",I love that this is a large size washer and the types of controls and options it has. I wash mostly in cold so allowing me to choose the water temperature along with load size etc is awesome. I also like how quiet it is and has been doing a fantastic job getting our clothes clean.
4.0,"""Easy to use""","I love how easy it is to use this washing machine. I also like that when the wash is finished, the machine plays a little song."
2.0,"""Disappointed""","We bought this washer along with a Samsung dryer a month & a half before we moved to a new home in a different state. After using the washing machine for 3 weeks the motor died. Took repairman 1.5 weeks to come and it will be another 1.5 weeks before he can come back to install the new motor (which will be delivered by UPS before he comes back).The washer WAS doing a great job of washing/cleaning the clothes, etc. and the dryer is good, too. Just VERY disappointed that I am now having to go to a laundromat when I have a brand new dryer sitting in my laundry room. A reimbursement of funds I've had to spend at the laundromat would be very nice, indeed."
5.0,"""Product works as expected""",Haven't had a single problem so far. Works like a charm !!!
5.0,"""the best""","this product for the price is the best, is a little big, but is excellent machine."
4.0,"""Great quality.""",Please with the results I expected. The quality of the product is demonstrated in every load that I have washed.
5.0,"""Works great""","Haven't had but just a few months but seems to do everything we need,"
3.0,"""Recall""",Recall. Need to be fixed/////////////////////////////////
5.0,"""Top Load Samsung Washer""","This is an amazing washing machine, that gives you many options for cleaning your clothes among other items. The clothes are extremely soft after being through the wash cycle. I could not have found a better product!!! Very satisfied!!"
5.0,,There is no review to accompany this rating.
1.0,"""very disappointed""",Does not wash well even on  the heavy duty cycle. Clothing is dirty and does not smell clean. Fabric softner drawer stays full of  water and does not drain. Don't buy.
5.0,"""Love it""","I looked at different washers and I always read reviews to decide which to buy. We bought this one because it was on sale and I liked the features and size. I was a little afraid with reading about having problems with filing and spinning over and over and having to learn how to use the washer. We've had the washer for a day. I absolutely love it so far. The men installed the washer and I've been using it since. I did read the manual. Its easy to use though. I love the soft close lid and the lights and tune it plays when you turn it on or off. We have a family of seven and the size suits well. The washer does seem to take a little longer than my old one sometimes, when I have heavier loads. The clothes are so much drier when it's finished than I've ever seen out of a washer. It has sped up the time in the dryer so I don't mind that. I couldn't be happier with the washer."
4.0,"""decent""","Does the job and simple to operate. Is not quiet but our laundry area is away from the living quarters and this does not bother us. I am not giving this washing machine five stars because if the laundry is not loaded in a balanced way, it gets stuck in the spin cycle and requires you to pause, rebalance, and resume."
5.0,"""Samsung 4-cu ft top load washer""","I read the reviews, I compared, I shopped around, and I settled on this washer. The complaints in the reviews seemed to center on noise and performance i.e. the cycle kept repeating itself during the spin cycle. I set mine up in the garage where the floor was almost perfectly level. Whatever leveling I needed to do took about a minute of tipping the unit back slightly and adjusting the front feet. I poured a couple of gallons of water into the tub and saw that the water leveled out on the bottom (suggested in the owner's manual) so I knew no further adjustments were necessary. After that it was a matter of securing the drain hose and plugging the unit in. We've run a few loads of laundry using different settings and my opinion at this point is this: If you take the time to set it up correctly (and level!) the unit performs perfectly, quietly, and efficiently."
1.0,"""Do Not Buy This Washer""","I bought this washer because it has a larger drum with allegedly larger capacity.  However the machine tore several garments, ruining them.  When a claim was made against Samsung, a technician looked at the machine and said I could only fill the tub 1/2 way with clothes.  Thus I went from a 2.7 cubic foot tub in my old washer to a  4 cubic foot one that can only be 1/2 filled.  Thus I now have 2 cubic feet to wash by clothes."
4.0,"""First one exchanged; second one working well""",The first washer needed to be returned immediately as it vibrated out of place. But the second one seems to be working very well.
