ratings,review_titles,reviews
1.0,"""Only 2 years old and major problems""","Spin cycle never ends, just keeps adding time.  The 30 minute cycle to over 2 hours to finish.  When the spin cycle gets to a high speed the washer really vibrates and the spinning shuts down. I think this is a safety feature - unfortunately it keeps trying over and over and never ends.  Clothes come out soaking wet. Looks like a common problem - just do a Google search."
1.0,"""No soak feat, semi-cleans, creates extra wrinkles""",So disappointed! One year in I regret this purchase.- This washer does not have a soak setting. The only thing you can do is adjust the soil level. Sometimes that is just not enough!- It uses too little water. Sometimes the bedding has dry spots when I pull it out. - I have never had to iron/steam so much. Leaves items super wrinkled. Overall it does not clean very well. I constantly have to use stain remover. Never had that happen before.I wish I would have not just picked it because it came in red. I should have paid more attention to the features.
1.0,"""Beware of Samsung""","Please go on the internet and review Samsung washers! We got a 350 model--well we inherited it from a house we recently bought--it's only 2 years old and it's a real piece pretty piece of junk. High end, more expensive model keeps going off balance, rebalancing does no good, does NOT get the clothes clean and sinks constantly. Yes, I've tried Allfresh, Tide washer cleaner and bleach--each 2 times since we've been stuck with this model. The smell keeps returning. This machine is a money pit. If you research Samsung's so called higher end, higher quality, higher efficiency washers you will learn a lot! We are going to replace this washer with something simpler, as the settings are way too complex and so many things to go wrong! You will also learn that Samsung has had many, many complaints to various consumer advocate agencies about their hype versus reality. I also owned one of their huge refrigerators. The ice always collected frost and stuck together in the ice maker because their engineers didn't have the smarts to have a small gadget close the actual ice maker (not the door opening), so every time you open the refrigerator door, air goes right up that ice maker shoot and good luck breaking it apart because it works the motor like mad trying to break up the mess. Just do your research before buying anything Samsung!"
4.0,"""Decent""",Good product and sufficient to do most loads. Doesn't really work well with heavier loads.
1.0,"""Be forewarned""","No matter how big or small the wash load is, when the cycle stops, the clothes are in a knotted mess. I've tried putting tennis balls in the machine to ward off the result, but that didn't work. I contacted Samsung and after 10 months, they have had no response. For what I paid for this machine (and the matching dryer, which has the exact same issue), I should not have this problem. Clearly, the design is faulty. Save your money and buy something else."
1.0,"""poor engineering""",purchased this type of dryer 6 years ago and two of those years it was in storage. The drive mechanism (Y shape brackets seen in window above) corroded and failed. the motor bracket is $90 but the new tub is $500 and the drum is no longer made. this is a general problem with all Samsung washers.buyer beware
1.0,"""A ""Disposable"" washer by Samsung""","Bought comparable matched set in 2008 from Lowes. Worked well and the a relay on the washer main control board went bad. Samsung NO LONGER has the part available! Long story, but I fix appliances so it is not like I don't know what I am doing or where to source parts. It actually cost me money as a/the authorized part supplier insisted the number I gave them right off the board was not a good one and told me there was a substitute. They sent it to me, it WAS the wrong part, THEN they told me because it was an electrical part they couldn't take it back. AFTER SOME DISCUSSION.... got them to take it back, but I was charged a restocking fee. Additional research confirmed part not available/made anymore. Now Samsung says they warranty the motor parts for 10 years INFERRING it will last AT LEAST that long. What good is that warranty if they don't make CRITICAL PARTS (such as master boards etc. for at least 10 years as well...  thereby FORCING the consumer to dispose and buy another...basically selling disposable appliances..I SWORE I would not give Samsung the money for the replacement, but looking at the replacement options (such as LG and Whirlpools which strangely share some common parts) at purchase time, getting a Samsung replacement and not having to buy an OVER PRICED drawer, was a best financial option running the risk I could run into the same scenario with the replacement..."
5.0,"""Great Washer!""","In the months we have had this washer, our whites have gone from dingy to bright.  The house doesn't shake when it spins and it is quiet.  We use Sanitize a lot because I am handicapped and don't always make it to the bathroom in time.  I have no idea about any other models or brands but that feature alone makes this washer worthwhile.  I'd buy another if this one dies and I highly recommend it to others."
5.0,"""Thrilled""",great looking. Excellent features. Love the quietness. The doors are kinda awkward because it opens towards the dryer and the dryer opens toward the washer. Makes putting the clothes into the dryer a little difficult. We're going to try and switch them around. Other than that great set
5.0,"""Great Looking Washer""","Washer looks good and runs quiet, can't wait to try all the features"
5.0,"""Samsung front load""",I love this product and does wash very good and also recommend to some friends of mine
5.0,"""Im so happy we bought it""",Its easy to use and with the care app i will be able to know whats wrong with my washer... next month we are gettung the dryer!!
5.0,"""Exceeded my expectations!.""","I purchased this Washing Machine because my Dad has one and I liked the way it operated. I used his a couple of times because my own WP top load was useless since it continuously became unbalanced as soon as the spin cycle started.  This machine however, balances itself so that was a plus. The fact that it is a front load means that all of the clothes get washed evenly. And since everything is now High Efficiency and less water is used that makes a big difference. Another plus is, there is no agitator to worry about wearing your clothes out prematurely. This machine also has the steam wash feature and it is great. I have had this Washer now for right at a month and I am thoroughly pleased. I work in an Industrial environment (Pulp Mill) so my work clothes get their share of abuse (Dirt, Grime, Grease, Sap, Pitch and various Chemicals also). With just the recommended amount of detergent my clothes are cleaner than they have been since purchased.   I will also be purchasing the matching Dryer unit soon."
5.0,"""Great""",Best washer ever fast and minimum noise. Very fast to wash and controls feel good. Good display
4.0,"""Great features on this product.""",I have had great results with this product. I have been very satisfied with my frontloading machine.
5.0,"""Love It!!!!""",Love my new Samsung washer large loads professional cleaning!!!
5.0,"""Fantastic Front Loader in Platinum""",Love my new Samsung front load washer. Saves water and is very efficient. Love the look of the Platinum.
4.0,"""Looks Great. Quiet""",Quiet machine. Many cleaning options. Platinum color - it's a beautiful washer.
5.0,"""Love this washer machine""",I love this washer machine. It washes fast and saves on water.
5.0,"""Great Washer""","Just recently got this product and I am IN LOVE. It is very quiet, has child safety locks and is very energy efficient. Love that there is a steam option. My husband is in the military and it is a wrinkle-free life saver. Highly recommend."
5.0,"""Washer""",I needed a new washer. I was sick and tired of going to the Laundromat. The Samsung washer was an amazing deal for a flawless product. Love the steam option and the color!
4.0,"""Very pretty""",Everyone compliments the look of this pair! Love it
5.0,"""First washer""",First major home purchase and works great!!! Samsung rocks!!!
5.0,"""WF42H5200AP/A2""",I BOUGHT THIS WASHER AFTER MY TOP LOADING WASHER WAS RECALLED. I FOUND THIS MACHINE EASIER TO USE AND CLEANED MY CLOTHES WELL. I HAD DIFFICULTY WITH MY TOP LOADING MACHINE BECAUSE OF THE DEEP REACHING I HAD TO DO TO GET MY CLOTHES OUT AFTER THE WASH WAS DONE. MY NEW MACHINE HAD ADDED FEATURES WHICH I FIND HELPFUL AND PRACTICAL.I HIGHLY RECOMMEND THIS PRODUCT WITHOUT ANY RESERVATION.
5.0,"""Excellent!""",this product is so beautiful and excellent. I will recommend this to the others.
5.0,"""Great Washer at a great value""",I really love my new Samsung washer. It's energy efficient but still effective.
5.0,"""Samsung Front Loader""","This Samsung washer is an excellent unit. It is extremely quite and reliable. I have model 42H5200AW and it offers a sanitize, allergen, and steam cycles that are amazing. I would recommend this model to any friend or family member. Thumbs up to Samsung for this one!"
5.0,"""Great for any laundry""","This washer doesn't have all the bells and whistles that the higher end models have, but it's more than capable enough for your everyday laundry needs. It seems well built too."
5.0,"""Nice Washer""",Looks good and has lots of option to choose from. Now testing it and clothes came out great and cleaned.
5.0,"""This product had features we wanted""","We bought this based on features and prices plus we have other samsung products we enjoy. We TVs, and Refrigerators at Home and Church that so far we are pleased with. Washer seems to work well. Hoping it will last us a long time!"
5.0,"""I Love My Washer""",I am really enjoying my new washer. It has all the features that you may need to do your laundry properly and have them come out smelling clean and fresh.
4.0,"""this product has great features""","this product is made to order,it look good and easy to use.My wife and I tried the top loader with no suscess.too long to wash and too much water usage so we went back to the front loader. oh happy day. This machine is great .wish we hadn't gone that route . To me it;s worth the money .and washes good .I'd be happy to tell my friends. We'er your for life. Keep moving forward.Happy us"
5.0,"""Spins the clothes nearly dry!""","Super quiet, fast, and efficient. The washer spends the clothes nearly dry! So far no signs of mold or any strange smells."
4.0,"""Happy with this Washer""",We've had this washer for almost a month and so far been very pleased. Spins very fast leaving cloths nearly dry.
5.0,"""Love this washer""","I've always wanted a front load washer and I love this washer. Use less detergent and softner, plus it uses less water and our clothes come out clean. It's easy to use."
5.0,"""Front load washer""",Great product...Love the color and works great. I would definitely recommend this product to friends and family.
4.0,"""Excellent energy-efficient washer with steam function""","Great washer, comes with all required accessories (drain hose, c/h water hoses, y-connecter cold water hose for dryer unit. High efficiency, does well even with a cold water wash."
4.0,"""efficient""","Cant believe how little water this thing uses, but it still gets clothes cleaner than my old washer."
5.0,"""Very Quiet""",This is my second Samsung washing machine that we have purchased and it is even quieter that the first one we bought for my inlaws.
4.0,"""Good value""","We purchased our Samsung washer and dryer on mid apr 2016. Delivery and installation was on time. Products work very good, just as expected. Some condensation accumulates on the plastic of the front door, so we leave the door open after finishing washing to let it evaporate."
5.0,"""Just what I was looking for!""","Awesome!!! l LOVE IT! Easy to install, had every option I needed. I would buy more appliances from Samsung."
5.0,"""great price for a great product""","With another kid on the way, we needed something that would last and I do believe that we found what we were looking for. Very nice looking, love the color. So much more quiet then our previous one."
5.0,"""Great for any laundry""","This washer doesn't have all the bells and whistles that the higher end models have, but it's more than capable enough for your everyday laundry needs. It seems well built too."
4.0,"""Slowest Machine Ever Encountered""",I have never had a washing machine that took over an hour to wash a normal load of clothes. To its credit it doesn't use a lot of washer and appears to be very energy efficient.
5.0,"""This Washer has nice features to handle various types of clothes washing options.""",This is my first Samsung product. I am very happy with it's performance.
5.0,"""This washer has many good features""",This front load washer is just what we needed. Not overly complicated but enough options to do what we want. The price was fairly reasonable compared to other models.
5.0,"""Front Loading Washer and Dryer""",We previously owned a Samsung front load washer and front load dryer for 10+ years. We decided to purchase new ones in stainless steel. Our previous washer and dryer were white and we gave them to a family in need. We never had any issues with our previous machines and that's why we decided to purchase again.
5.0,"""Love it""",Very happy with our new Samsung washer. Quiet and a huge capacity.
5.0,"""Love this washer.""",This washer has so many options to choose from. Love that I can program my own cycle to use and not use the preprogrammed one all the time or make adjustments. Looks and works great.
5.0,"""This product has great performamce""",This Front Load Washer does ALL the work for me AND it is QUIET !
5.0,"""Great Product""","This washer has great features, great value and Samsung always has the quietest operation."
5.0,"""Love the features""",Works very well and is very quite. Love the color. Our clothes come out very clean
5.0,"""everything Samsung""","how do I start..first time Samsung washer and dryer .gave up on other top brands..went thru 3 washers in 8 years ! so figure try Samsung set. I have 3 Samsung tvs, Samsung smart watch,Samsung tablet, Samsung DVD player and 2 Samsung cell phones ..so I figured since I am such a fan of this brand why not try there washer and dryer set...my thought has to be great since I have every thing else Samsung ! The washer and dryer did not let me down ! excellent . my HD 42 inch Samsung TV is 10 years going not a problem ! again winner with Samsung ! Thanks Samsung just love your stuff"
5.0,"""I REALLY LIKE THE MERLOT TWINS""","Let me just start by saying I love tools or I should say I love tools that work really well. I will say before I continue my review that I had the original set for 10 weeks until they were replaced by a new set because the other ones were vibrating pretty badly but in my opinion that had a lot to do with the installation. I did two months of research before choosing the twins. And for most of that time I was looking at Toploaders because the reviews said you have to keep the front loaders door open so it dries out. And I have to admit that put me offer a little bit until I realized that I always leave my Toploader washer machine Open after it's finished.My new twins are a dream and are living up to my expectations as to how they should operate when they're working properly. For This review I""m talking about the washing machine it runs super smooth and quiet. What I didn't really Count on was how much better my clothes would be cleaned. My whole life my experience has only been top loaders so this is my first front loader experience. And I got the pedestals mainly for the storage convenience. And they put them at the perfect height for transferring clothes from one to the other. You'll see in the photo I got a little crazy with the painting of the room so as to give the greatest contrast to the merlot color. I will probably have to tone it down my wife thinks it's a bit much. The washing machine really does spin them so well that the dry time is shorter. And I'm sure everybody can relate to this when we've left them in the dryer and didn't take them out the clothes were a little wrinkly. I just put them through the wrinkle away mode and it worked great. And it is really nice to be able to turn off the notification sounds."
5.0,"""Love this machine""","this machine is very good looking not to big and not to small. First time buyer for a washer and dryer from Samsung but now I am hooked, the quality is great a very low noise level when the machine is working. Love all their products."
5.0,"""It's great!""",The Samsung washer I just bought is wonderful. It has many features to meet my needs. The ability for it to be stacked or positioned side-by-side with the dryer is a plus.
5.0,"""great washer""","We love this Samsung washer. Large drum, little vibration, super clean clothes."
5.0,"""Nice Washer""",Looks good and has lots of option to choose from. Now testing it and clothes came out great and cleaned.
5.0,"""Great Looking Washer""","Washer looks good and runs quiet, can't wait to try all the features"
5.0,"""Samsung front load""",I love this product and does wash very good and also recommend to some friends of mine
5.0,"""Exceeded my expectations!.""","I purchased this Washing Machine because my Dad has one and I liked the way it operated. I used his a couple of times because my own WP top load was useless since it continuously became unbalanced as soon as the spin cycle started.  This machine however, balances itself so that was a plus. The fact that it is a front load means that all of the clothes get washed evenly. And since everything is now High Efficiency and less water is used that makes a big difference. Another plus is, there is no agitator to worry about wearing your clothes out prematurely. This machine also has the steam wash feature and it is great. I have had this Washer now for right at a month and I am thoroughly pleased. I work in an Industrial environment (Pulp Mill) so my work clothes get their share of abuse (Dirt, Grime, Grease, Sap, Pitch and various Chemicals also). With just the recommended amount of detergent my clothes are cleaner than they have been since purchased.   I will also be purchasing the matching Dryer unit soon."
5.0,"""Great""",Best washer ever fast and minimum noise. Very fast to wash and controls feel good. Good display
4.0,"""Great features on this product.""",I have had great results with this product. I have been very satisfied with my frontloading machine.
5.0,"""This washer has many good features""",This front load washer is just what we needed. Not overly complicated but enough options to do what we want. The price was fairly reasonable compared to other models.
5.0,"""Fantastic Front Loader in Platinum""",Love my new Samsung front load washer. Saves water and is very efficient. Love the look of the Platinum.
5.0,"""This product had features we wanted""","We bought this based on features and prices plus we have other samsung products we enjoy. We TVs, and Refrigerators at Home and Church that so far we are pleased with. Washer seems to work well. Hoping it will last us a long time!"
5.0,"""No vibrationa""",Amazing washer. I love samsung products. I was looking for a low vibration washer and I got one.
5.0,"""Great special features.""","I love the special features of this washer, especially the ""Sanitize"" and ""Allergen"" features as I am continually washing my dog's bedding."
5.0,"""Pro""",Cleans as advertised and is very quiet. First front loader and pleased with the performance.
4.0,"""an overall excellent product""",received this washer and started using it. easy to use and silent. Looks durable and has sleek design. I love the steam feature in the cycle. definitely a plus. I heard good reviews on this washer so I purchased one.I will have to comeback after a year using this product to see how it performed throughout one year at least.
5.0,"""Great product,looks awesome!""",Dryer works great and looks awesome! Cant say enough good things about this product!
5.0,"""Excellent Machine!""","This is a great washer, with great features and is so quiet! Our laundry area is down the hall in an alcove. Besides all the features that let you do a great job on your laundry, it is so quiet while running that you barely notice it while watching your Samsung TV!"
5.0,"""Lots of Options""",This machine has all of the options one needs. It does a great job cleaning and is relatively quiet. Would recommend purchase.
5.0,"""Awesome washer""",A huge improvement over our old machine. Quiet and impressive cleaning performance.
5.0,"""Great Features at a value price""",Best front load I have owned. Super hot wash with sanitize cycle is the best. [This review was collected as part of a promotion.]
5.0,"""Wonderful""","Great value, user friendly, wonderful product, the only problem is that the web site freezes during registration."
5.0,"""controls""",very easy to see the controls and I enjoy the little jiggle when it goes off
5.0,"""Love this Washer""",This is my third Front Loader washer and this is my favorite. It remembers the last load settings and automatically shuts off when it is done.
5.0,"""Samsung washer""",Best washer I've ever owned. Very convenient and beneficial.
5.0,"""One thing missing""","There is no interior light. Besides that, I really like this product."
4.0,"""Good Product Bad Design""",The power button is in a bad location. Already bumped it twice while it was washing and shut it off.
5.0,"""Nice Washer""",Looks good and has lots of option to choose from. Now testing it and clothes came out great and cleaned.
4.0,"""Nice design, easy to use""",I learned how to use my new washer in only 5 minutes! Very intuitive design and great look.
5.0,"""This product has great performamce""",This Front Load Washer does ALL the work for me AND it is QUIET !
5.0,"""works great""",Just received my new washer I love the way it works and looks
5.0,"""Easy and Quiet""","This washer is my first front-end loader and I love it. The controls were easy to figure out, it cleans great, and it's quiet. I have horses and dogs, so that laundry is for sure heavy duty."
5.0,"""First front load washer""","Wow, at first, I was not sure about a front load washer being a huge improvement over my old top load washer with agitator. But, this washer has simplified clothing washing so much, that I can't help talking about it to friends. It cleans great, from oily work clothes to blankets and uses minimal water too. If you are looking for a good washer, this is well worth the money."
5.0,"""Spins the clothes nearly dry!""","Super quiet, fast, and efficient. The washer spends the clothes nearly dry! So far no signs of mold or any strange smells."
5.0,"""Front load washer""","I was pleasantly surprised by this washer,having not usually liked front loaders. It's quiet and efficient."
4.0,"""Looks Great. Quiet""",Quiet machine. Many cleaning options. Platinum color - it's a beautiful washer.
5.0,"""Front Loading Washer and Dryer""",We previously owned a Samsung front load washer and front load dryer for 10+ years. We decided to purchase new ones in stainless steel. Our previous washer and dryer were white and we gave them to a family in need. We never had any issues with our previous machines and that's why we decided to purchase again.
5.0,"""Measure your space""",Moved up from top loader to this and this one sets a bit further from wall and therefore into room...but great product
5.0,"""My Samsung Machine""",It works great and is easy to operate and is quite. I love it.
5.0,"""Front Load Washer""",The Samsung front load washer is a great machine. I originally had a top load washer but I find that the front load washer is much more efficient and quiet. I would highly recommend the washer to anyone.
5.0,"""Front load washer""",I love this washer! Cant wait to see how everything else washes in it. Just got it so haven't washed everything. Love the looks. Love the performance so far.
4.0,"""Sleek and a super washer!""","It has what I call ""Super spin"" when finishing! Clothes were almost dry when done which me shorter dryer times and less energy used. Only problem is on the spin cycle it almost ""walked"" out of storage area. Will have to figure out how to prevent this.. Lots of options including a steam cycle. This front end loader makes it much easier since I am in a when chair..Most of the products in my Apt. now are Samsung!"
5.0,"""Excellent!""",this product is so beautiful and excellent. I will recommend this to the others.
5.0,"""NICE WASHER""",GREAT WASHER I JUST WISH I WOULD BE ABLE TO CONNECT WITH SMART PHONE.
5.0,"""Love it!""","Quiet, holds a lot and it Sanitizes!!!! I love how I can fit king size bedding and it doesn't get damaged!"
5.0,"""Great washing machine!""",Very pleased so far. Quietly washed my queen size comforter and sheets with room to spare.
5.0,"""Sweet""",Love this washer! Feels like I stepped into 5 years into the future! [This review was collected as part of a promotion.]
5.0,"""Samsung front load""",I love this product and does wash very good and also recommend to some friends of mine
5.0,"""Im so happy we bought it""",Its easy to use and with the care app i will be able to know whats wrong with my washer... next month we are gettung the dryer!!
5.0,"""Exceeded my expectations!.""","I purchased this Washing Machine because my Dad has one and I liked the way it operated. I used his a couple of times because my own WP top load was useless since it continuously became unbalanced as soon as the spin cycle started.  This machine however, balances itself so that was a plus. The fact that it is a front load means that all of the clothes get washed evenly. And since everything is now High Efficiency and less water is used that makes a big difference. Another plus is, there is no agitator to worry about wearing your clothes out prematurely. This machine also has the steam wash feature and it is great. I have had this Washer now for right at a month and I am thoroughly pleased. I work in an Industrial environment (Pulp Mill) so my work clothes get their share of abuse (Dirt, Grime, Grease, Sap, Pitch and various Chemicals also). With just the recommended amount of detergent my clothes are cleaner than they have been since purchased.   I will also be purchasing the matching Dryer unit soon."
5.0,"""Great""",Best washer ever fast and minimum noise. Very fast to wash and controls feel good. Good display
5.0,"""Love them""",Since we got this cannot complain. Plus they are super quiet.
5.0,"""WISHY WASHER""","Very luxurious look. Only thing I didn't like about it, I can't swap the door to open from the left side. My contractor already placed the dryer on left side of washer. Therefore the dryer's pipes length are set and can't swap dryer to the right side of washer. I was able to reinstall the dryer's door to open from the left side. But the washer doesn't allow you to reinstall the door to open from the right store. Therefore, I can't toss my clothes from washer to dryer directly. I have to bend up and down to take the clothes out of washer and lift above the door to toss it into the dryer."
5.0,"""Great item""","Well I have to say this is the best washer we have ever owned , its quit , fast and almost dries the cloths before going to the dyer, I would recommend this to everyone. Fantastic product"
4.0,"""Real Nice Steam Washer""",Just purchased unit and already ran 4 loads through it seamlessly. Only problem was the door latch had not been tightened. Nothing a screwdriver could not fix (after confirming with customer support the latch it supposed to be tight). This is my first Samsung appliance. Hope is lasts longer than the LG steam washer it replaced (12yrs on that one)
5.0,"""Love my Washer!""","Having had an older Whirlpool Duet, I was hesitant to buy another front loader because the old washer had been a problem from the minute we bought it. I have had my Samsung for about 4 months and I am in love with it. The only thing I miss is the Whites cycle, although the steam cycle is similar."
5.0,"""tHIS PRODUCT IS EASY TO USE""",I LOVE IT!!! IT IS VERY EASY FOR EVERYONE IN THE FAMILY TO USE
5.0,"""Love them""",Since we got this cannot complain. Plus they are super quiet.
5.0,"""Great Product""",This is the first front load washer I have owned. It works Great!My husband was amazed at how quiet it is while running. He even shined a flashlight through the window to see if it was running.
5.0,"""I REALLY LIKE THE MERLOT TWINS""","Let me just start by saying I love tools or I should say I love tools that work really well. I will say before I continue my review that I had the original set for 10 weeks until they were replaced by a new set because the other ones were vibrating pretty badly but in my opinion that had a lot to do with the installation. I did two months of research before choosing the twins. And for most of that time I was looking at Toploaders because the reviews said you have to keep the front loaders door open so it dries out. And I have to admit that put me offer a little bit until I realized that I always leave my Toploader washer machine Open after it's finished.My new twins are a dream and are living up to my expectations as to how they should operate when they're working properly. For This review I""m talking about the washing machine it runs super smooth and quiet. What I didn't really Count on was how much better my clothes would be cleaned. My whole life my experience has only been top loaders so this is my first front loader experience. And I got the pedestals mainly for the storage convenience. And they put them at the perfect height for transferring clothes from one to the other. You'll see in the photo I got a little crazy with the painting of the room so as to give the greatest contrast to the merlot color. I will probably have to tone it down my wife thinks it's a bit much. The washing machine really does spin them so well that the dry time is shorter. And I'm sure everybody can relate to this when we've left them in the dryer and didn't take them out the clothes were a little wrinkly. I just put them through the wrinkle away mode and it worked great. And it is really nice to be able to turn off the notification sounds."
5.0,"""Love this machine""","this machine is very good looking not to big and not to small. First time buyer for a washer and dryer from Samsung but now I am hooked, the quality is great a very low noise level when the machine is working. Love all their products."
5.0,"""It's great!""",The Samsung washer I just bought is wonderful. It has many features to meet my needs. The ability for it to be stacked or positioned side-by-side with the dryer is a plus.
5.0,"""great washer""","We love this Samsung washer. Large drum, little vibration, super clean clothes."
5.0,"""Love my Washer!""","Having had an older Whirlpool Duet, I was hesitant to buy another front loader because the old washer had been a problem from the minute we bought it. I have had my Samsung for about 4 months and I am in love with it. The only thing I miss is the Whites cycle, although the steam cycle is similar."
5.0,"""Very Quiet""",This is my second Samsung washing machine that we have purchased and it is even quieter that the first one we bought for my inlaws.
4.0,"""Good value""","We purchased our Samsung washer and dryer on mid apr 2016. Delivery and installation was on time. Products work very good, just as expected. Some condensation accumulates on the plastic of the front door, so we leave the door open after finishing washing to let it evaporate."
5.0,"""Just what I was looking for!""","Awesome!!! l LOVE IT! Easy to install, had every option I needed. I would buy more appliances from Samsung."
5.0,"""great price for a great product""","With another kid on the way, we needed something that would last and I do believe that we found what we were looking for. Very nice looking, love the color. So much more quiet then our previous one."
5.0,"""Great for any laundry""","This washer doesn't have all the bells and whistles that the higher end models have, but it's more than capable enough for your everyday laundry needs. It seems well built too."
4.0,"""Nice design, easy to use""",I learned how to use my new washer in only 5 minutes! Very intuitive design and great look.
5.0,"""NICE WASHER""",GREAT WASHER I JUST WISH I WOULD BE ABLE TO CONNECT WITH SMART PHONE.
5.0,"""Love it!""","Quiet, holds a lot and it Sanitizes!!!! I love how I can fit king size bedding and it doesn't get damaged!"
5.0,"""Great washing machine!""",Very pleased so far. Quietly washed my queen size comforter and sheets with room to spare.
5.0,"""Front load washer""",I love this washer! Cant wait to see how everything else washes in it. Just got it so haven't washed everything. Love the looks. Love the performance so far.
4.0,"""Sleek and a super washer!""","It has what I call ""Super spin"" when finishing! Clothes were almost dry when done which me shorter dryer times and less energy used. Only problem is on the spin cycle it almost ""walked"" out of storage area. Will have to figure out how to prevent this.. Lots of options including a steam cycle. This front end loader makes it much easier since I am in a when chair..Most of the products in my Apt. now are Samsung!"
5.0,"""Great!""",Best washer I ever bought! Just make sure it level. [This review was collected as part of a promotion.]
5.0,"""Ease of use and varitey of cycle choices""","Immediately proceeding this purchase, we owned a different brand of front load washer. This Samsung is a slick model. It is easy to use and has many steam cycles to choose from. We like the My Cycle that we chose to use as our frequent ""go to"". Our last set was plain white, while this one is silver platinum. It is classy looking and is very quiet. It spins the clothes our to the point where the dryer doesn't take long to do it's work. We priced a lot of machines and this one was a good value during Memorial Day Sale at Best Buy."
5.0,"""Excellent!""",this product is so beautiful and excellent. I will recommend this to the others.
5.0,"""Great Washer at a great value""",I really love my new Samsung washer. It's energy efficient but still effective.
5.0,"""Samsung Front Loader""","This Samsung washer is an excellent unit. It is extremely quite and reliable. I have model 42H5200AW and it offers a sanitize, allergen, and steam cycles that are amazing. I would recommend this model to any friend or family member. Thumbs up to Samsung for this one!"
5.0,"""Excellent Washer!""",This washer is wonderful! It's much quieter than my older model which is nice because my laundry room is open to my kitchen. It sets the water temperature itself which is nice and there are many different cycles to choose from for various types of laundry. I've never minded doing laundry in the past but it's going to be even easier now!
5.0,"""Wow is all I can say""",I love the color and washes clothes better than any washer I have used before.
4.0,"""I love the front load washer over the top load. It's features makes it easier to see, load & put in the soap & other liquids.""","I need to call the installers back out because the washer vibrates when spinning. The front load washer has it over the top loader; it is easier to see just how much you are putting in. This makes it much easier not too over load. The washer is always showed with the draw but be careful, it comes with a high price tag."
5.0,"""Lots of Options""",This machine has all of the options one needs. It does a great job cleaning and is relatively quiet. Would recommend purchase.
5.0,"""Best washer ever!""",Best washer ever owned and nice designas well.Thanks Samsung
5.0,"""Awesome washer""",A huge improvement over our old machine. Quiet and impressive cleaning performance.
5.0,"""Great Features at a value price""",Best front load I have owned. Super hot wash with sanitize cycle is the best. [This review was collected as part of a promotion.]
5.0,"""Wonderful""","Great value, user friendly, wonderful product, the only problem is that the web site freezes during registration."
5.0,"""controls""",very easy to see the controls and I enjoy the little jiggle when it goes off
5.0,"""Love this Washer""",This is my third Front Loader washer and this is my favorite. It remembers the last load settings and automatically shuts off when it is done.
5.0,"""Beautiful Set""",I have them on Pedestals and they look gorgeous and BIG!
5.0,"""Gets clothes clean""",We ordered this washer as part of a set. Still haven't used all the features but can vouch for the sanitizing feature which not only thoroughly disinfects clothes but also helps to neutralize some pretty egregious pet odors. Simple to use with enough bells and whistles to please all but the most hard core technophile (you can only run diagnostics on your phone - not operate the appliance).
4.0,"""Real Nice Steam Washer""",Just purchased unit and already ran 4 loads through it seamlessly. Only problem was the door latch had not been tightened. Nothing a screwdriver could not fix (after confirming with customer support the latch it supposed to be tight). This is my first Samsung appliance. Hope is lasts longer than the LG steam washer it replaced (12yrs on that one)
5.0,"""I LOVE MY NEW WASHER""",I just purchased a new set and I am so very pleased. I had my last set for 8 years and I look forward to having this set 8 years or more. The style is exquisite and the color and finish is so beautiful. I shared my new set with friends and neighbors and they agree that it is beautiful and a great value. It runs so quietly and efficiently. I am truly happy and excited with my purchases. Thank you Samsung for good quality and value.
5.0,"""Great washer""",Quick and efficient. It does a great job and is very quiet.
5.0,,There is no review to accompany this rating.
5.0,"""Excellent Washing Machine""","I purchased this unit a week ago and so far it has done an excellent job. The quietness of this model is superb. It's the quietest washing machine I have ever heard and does an excellent job cleaning, especially whites on the sanitize function. I would highly recommend this product."
5.0,,There is no review to accompany this rating.
5.0,"""Front Load Washers...""","With the advent of high efficiency washers and the elimination of the agitator on top load washers, front load is the only way to go.The tumbling action accomplishes what the agitator would have done.Front load washers with no agitators have been used in Europe for a very long time with success."
5.0,"""Great Washer""","Love the washer, its got tons of options and is very quite..."
5.0,"""Great Washer""",Just replaced a samsung washer we had for 10 years. We loved it so much we had to have another samsung washer.
1.0,"""Loud and Unbalanced""","Several attempts made to ""balance"" but it's still ridiculously loud! It's the drum --- bad design!"
5.0,"""Front Load Washer WF5200 4.2 cu ft""",Works like a gem. I love it. I like the wash & spin selections. Clothes come out with right amount of dampness that doesn't take forever to dry.
5.0,"""Sweet Machine!""","Just like the matching dryer - this is an absolutely beautiful machine. Capacity is large, so I can save energy by washing bigger loads - and it saves me time too! I had a little glitch with the door latch after about 6 months, but the support team responded professionally and kindly - getting me a warranty covered service call scheduled immediately, and my machine was back in service the next day. That's amazing!"
5.0,"""Great""","I love it, easy to use and keeps my clothes very clean"
5.0,"""Love this washer""",I'm so glad I did not listen to all the negative things that my old school family said about front load washers because this washer is the best and i'm not sure how I washed clothes in the past without having one.
5.0,"""Simply amazing""",I don't know how I washed before. This washer is excellent!
5.0,"""Great value for money""",Love the steam feature and the allergen and sanitize cycles. Quiet as a whisper.
5.0,"""So many options!""",Loving this washer! There are so many great features and it's so easy to use!
5.0,"""Love it""",Just got my new washer installed today after 15 year old washing machine gave out. Love the ability to program my own wash style in and keep it as a setting. Much quieter than previous old top load washer.
