ratings,review_titles,reviews
2.0,"""5 YEARS!!??""","We purchased this product - Merlot Color - purchased both washer and drier December of 2010 - and loved it.  It worked excellent until June of 2015 when the dryer stopped working.  I had purchased the extended warranty but of course could not find the paperwork and couldn't find it - both Samsung and Lowe's told my husband they had no record of the Warranty.  So we paid $300 for someone to come and fix the dryer - apparently it needed a belt.  Then in December of 2015 the Washer stopped working -wouldn't drain.  Called for warranty assistance, again nobody had any information about my extended warranty so we paid the same guy $350 to fix a pump.  In February 2016, I received a letter regarding renewal of my Samsung Warranty!!!!!  The one that we had that just expired in Dec. 2015 that nobody had any record of me purchasing.  At that time the 3 yr Warranty cost the same as the Washer which was on sale at the time.  I purchased nothing and did not renew -- low and behold, my dryer sensor is now going out.  Are appliances really only supposed to last 5 years?!?!?  Don't think I will shop at Lowe's or purchase a Samsung product again.  So disappointed. :("
1.0,"""Broke in two months""","The washer vibrated excessively since we bought it, I tried leveling it a couple times and after running the calibration the water stopped flowing into the machine.  This is two month after purchase.  The only worse than this washer is Samsung customer service.  The do not respond to you.  They say they will, but in the end they do nothing.  Luckily Lowes is willing to help."
5.0,"""Loving It!""",I love the ease of loading and turning on the cycle. With the press of a couple of buttons the technology takes over. The washer even plays a little tune when finished. I am loving the Samsung washer! Hope it lasts a long time!
5.0,"""Samsung steam washer""",Love my new washer! And the little ditty for the end of cycle is cool!
1.0,"""Samsung front-loader washer with steam cycle""","I PURCHASED A SAMSUNG HIGH-EFFICIENCY FRONT-LOADER WASHER WITH STEAM CYCLE.  THE LETTERING CAME OFF AS I WAS LIGHTLY WIPPING THE CONTROL PANEL WHERE SOME DETERGENT HAD DRIPPED.  I CALLED THE 800 # AND FOUND THAT I WOULD HAVE TO BUY A WHOLE NEW PANEL AT A COST OF $80. THEY DO NOT HAVE A DECAL TO FIX THE PROBLEM. SO NOW I DON'T HAVE ANY IDEA IF I AM WASHING WITH COLD, HOT, OR WARM WATER.  ALSO THE LETTERING TO CHOOSE WHAT WASH CYCLE SELECTION IS WEARING OFF.  IT IS UNBELIEVABLE THAT SAMSUNG WOULD  MAKE A PANEL SO CHEAPLY, AND I DON'T THINK THAT I SHOULD HAVE TO PAY $80.00 TO CORRECT SAMSUNG'S PROBLEM.  I WILL NEVER BUY ANOTHER SAMSUNG PRODUCT AGAIN."
2.0,"""Don't Buy!""",I bought a Samsung 5 years ago. Tub cracked. The tech said it happens often with Samsung washers. I called Samsung to see if they would help me in anyway (about a $600 repair) and they said no way! They were even rude to me!!! No thanks! Consumer Report has it wrong on this one.
1.0,"""6 Months...Then Kaput!""","I bought this washer on September 8th on Lowes.com. It was delivered to my local store for delivery/installation to me, which occurred within the week. It has worked well (it replaced a similar model I had for almost 6 years...that should have told me something right there). The settings cover everything I need, and it has good capacity; that's why I reordered the Samsung. Well, on March 18th, midcycle, it just stopped. My wet towels are now locked in there. In fact, I can't even access the serial number needed by the technician because the sticker is located inside the door. Now it will be 7-10 days for ordering of parts. Lowe's mentioned a loaner in that event during our call the other day, but that's only for extended-warranty people (not me), even though it's still under Samsung warranty. Laundromat time? Nit before warning others that these Samsung washers have a life span of under 6 years...or 6 months...depending on your luck. I'll never, ever buy another one."
1.0,"""DO NOT BUY - HORRIBLE CUSTOMER SERVICE""","BAD IN THE LONG RUN & HORRIBLE CUSTOMER SERVICE! When I purchased this washer, I read the great reviews and was happy with my purchase, at first.  Then our washer slowly got louder, until it sounded like an airplane was taking off from my laundry room.  After multiple calls (note me calling them and them not returning calls) we had a service person out and said we needed a new drum.  Samsung agreed with this, until we argued & proved that they needed to pay for no and then the washer didn't need this anymore but only a repair.  The repair fixed things for a while – about 8 months later the washer started to get louder and louder.  And now we are back at an airplane taking off in our house.  We placed multiple calls and emails to Samsung, being promised a return call the next day, the return call happened once and resolved nothing but another promised return call.  We have called them each day for 5 days with no resolve.  Today we were told that they would send a service company out the next day to repair.  The service company called my husband to set up a visit (1 to 2 weeks out, not the next day) but said they wouldn't schedule unless we provided a credit card number as Samsung noted in the file we would be paying for it and they wouldn't schedule until this note was updated by Samsung.  They also recommended we get the promises made by Samsung service in writing since they don't back their promises.  We called Samsung to request this and were told no being provided the notes from our file, that it was confidential.  Then when we asked to be transferred to a supervisor or someone else, we were told no.  We then called back and spoke to another customer service rep who also told us no on transferring and that we would have to wait for a call back.  So now we are waiting for Samsung, yet again."
1.0,"""Shakes, loud, won't balance. 2nd unit same problem""",It has a hard time balancing loads is loud and shakes.  20 days in the Samsung repair man that looked at it said it had balancing issue but nothing he can do to fix it(just keep adding more items mid cycle...don't think so) and it is probably just a design flaw. Said I could try to exchange it but new one may have same issue (it did).  Returned the unit hoping it was just a defective one (Lowes has best 30 day return policy with no questions). Unfortunately new one has the same issues.  It vibrates excessively with the rubber door molding shaking as it tries to balance and get up to speed.  It makes noise like it is about to fall apart.  Sits on the same part of the cycle for 5 minutes or more as it can't balance. So a 114 minute load takes 15-20 minutes longer.  Do not buy.
1.0,"""JUNK-DONT WASTE YOUR MONEY""","We purchased this washer, it has been the loudest washing machine ever owned.  Less than one year later it quit.  Samsung certified repair comes out multiple times to fix it, then determines it is not repairable.  We are now 77 days with out a washing machine and still trying oto get our money back from Samsung.  Never again will Samsung get a dime from me."
1.0,"""Don't buy this one""",We had this for less than a year and bought the extended warranty and it stopped working.I had a repair person com out and deemed it not repairable after four times coming back. Now Lowes extended warranty people has denied my claim stating that a repair guy had to come out four times for the same problem HE CANNOT FIX IT!   Not sure what else I can do!  Paid way to much for it to stop working prior if a year!
2.0,"""Smelly and lasted only 5.5 yrs""","We bought our Samsung front loading washer from Lowes about 5.5yrs ago.  I'll be generous and give it 2 stars because up until a few months ago, I liked the washer.   Here's 3 issues to consider before buying...  1. It's smelly: Up until now, I loved the washer...it was nice looking, ran smoothly but I do have to say it's almost ALWAYS had a mildewy smell.  I'd say it started smelling about a year or two in.  I read a couple years back that this is a typical issue with front loaders in general.  I think it was something to do with the way the barrel sits.  I mean, I run the clean cycle (""pure cycle"") I wipe down the rubber molding, clean the filter, leave the door open to air it out...nothing really seems to get rid of the smell completely.    2. Pieces break: About 3 months ago, the plastic door latch just shattered to pieces.  I couldn't run a cycle because the door wouldn't lock.  I looked on youtube for repair advice and luckily it looked like something I could fix.  So, I called Samsung, ordered the part which took 5-7 business days to arrive, watched youtube and fixed it myself.  It wasn't too bad a fix (about $50) but I did have to peel the rubber away from the door and get into the machine to remove the existing latch and replace the new one.  3. Doesn't last/expensive to fix: About 2 weeks ago, our washer started to make a LOUD rumbling sound toward the end of the spin cycle.  It rocks and rolls and makes a whole bunch of noise that we can hear throughout our 3,300 sq. ft house (similar to an airplane landing) with the laundry room door closed.  I googled the issue to see if I could repair it myself but according to reviews, it was mostly likely the bearings were worn and I'd basically have to take apart the whole washers to fix it.  I called two appliance repair services (one recommended by a friend and one I found on google), explained the noise and both of them said that it wouldn't be worth the service fee for them to come out because it's 98% likely that the bearings are shot and it's easily an $800-$900+ repair.  I called Samsung and of course they said that there isn't recall on my washer and that  this isn't a common problem (even though if you google ""Samsung loud noise during spin cycle"" you'll see, there are plenty of people with the same issue).  They gave me a couple things to try: clean out the filter and take off the water hoses and clean the little screen inside each connection.  Did that and ran a couple loads.  No improvement so now Samsung recommends I have it looked at.  The dilemma were faced with is spend $100s of dollars and TRY to fix it or look into a buying a new washer.  If we have to get a new washer, I'm going to file an official complaint and we'll probably go with a top loader, and definitely not a Samsung.  I believe a major appliance should last more than 5 years."
4.0,"""Don't make them like they use too""","I've had my Samsung 7 years and almost 2 months. The bearings has gone out and will cost about 1,000.00 to fix. Sorry I can buy a new one for around  $800.00. Can't fought the machine it's done a great job from what i'm hearing is the machines today last about 5 to 7 years. DON'T MAKE THEM LIKE THEY USE TOO.To many plastic parts. Guess i'll be washing machine hunting.  Oh by the way if you'll drain the hose on the front of your machine let it air till the next wash day it'll never smell 7 years and never had that problem as I always do this."
1.0,"""Bounces around the room on spin cycle""","I'm 54 and have been doing laundry since I was 9.  This is the WORST washing machine I've ever seen.  We bought it for our vacation home, as we have a Kenmore front load in our primary home.  But this thing is JUNK, on medium or high spin, it is so noisy and bounces around the room. We tried a carpet, didn't help, I'm loading it back in the truck and returning it today!"
5.0,"""N""",There is no review to accompany this rating.
5.0,"""Great washer for a year now""","This has been an absolutely trouble free washer for a year now. No smell, no unbalanced loads, nothing, just clean clothes."
1.0,"""Long term reliability poor""","After four years our our 4.2 cu ft front load machine machine had a catastrophic break down.  burning rubber black smoke poured out from a bent drum shaft/bracket/bearing.  Samsung agreed verbally to pay for labor and sent out a local repair sgent.  Once reporting back problem, Samsung refused to pay for any labor and would not offer any rebate or other resolution.  The bent shaft problem can be seen on the web."
5.0,"""HE convert""","I realy had a mindset that I did not want an HE machine - my old one works just fine - thank you! But, when my washer bit the dust after 15 years - I bought one because I liked the color!! Ok, not a good reason, but I really liked the merlot finish. But, this machine does a great job on cleaning the babies clothes - with a toddler and a creeper we have lots of dirt, food and things we don't even know where they came from on thier dresses and outfits. This machine cleans them and they are brighter than they were after going thru the old washer. The only thing I don't really like is the time it takes to run a load which is about an hour for a standard load."
5.0,"""Excellent purchase. Product delivers as promised""","I was doing two loads of wash at least three times a week, now it's accomplished in two loaders once a week! Water does tend to stay in the soap/softener dispenser but just removing and wiping it out is no problem. Quiet, clothes cleaner than ever. Haven't used steam function yet. Great product!!!"
5.0,"""Updated Review""","When I last reviewed this dryer, I had very little positive to say about it.  The tumbling continually turned any size sheets into a ball, and I would stand in front of the dryer during the entire cycle, unraveling the ball so the sheets would dry.The dryer was replaced by Samsung, and delivered again by Lowes.  This dryer is a DREAM.  Dries quickly.  The steam function certainly removes/prevents wrinkling, although clothes do NOT come out looking ironed."
5.0,"""happy with purchase.""",We looked at a variety of stores and decided on Lowe's. We had a very nice and knowledgeable associate. He took his time to explain the product to us. I was thrilled with the delivery people. Would have much rathered had a lowe's associate.
1.0,"""Stay away from this washer""","Stay away from this samsung. Sold hour house and the buyers wanted the washer and dryer. Bought this washer for new house after having previous samsung for 3 years with no problems. What a mistake. Returned 1st one bc it was making an awful squeaking noise when going into a spin cycle. 2nd one sounded like it was tumbling rocks a month after we received it. Literally sounded like it might explode. Decided to give samsung one last try and returned it for a 3rd. On the first load, 3rd one began squeaking horribly any time it spun and the drum was bouncing up and down like it was not held in properly. None of these issues were "" normal"" sounds or vibrations by any means. Needless to say, we're done trying with samsung.  Lowes has been extremely great through this process. We are exchanging our entire set...washer/dryer/pedestals for a different brand. Do not buy samsung. You'll only have problems."
1.0,"""Knock around ,and leaking.""","Stay away from this model washer, but the dryer is good."
1.0,"""No service available in Northern Michigan""","When I purchased My Washer & Dryer, Lowe's told me they always had service readily available. When the washer broke, Lowes gave my an ""800"" number to call. The Service Center does not have anyone within 100 Miles. I guess I will go back to Sears for appliances."
1.0,"""Leave at the store!""","Owned the washer and dryer set for 7 years. Replaced 3 heating elements and 2 drive belts. Between this and our Samsung refrigerator I advice every one to stay away from Samsung, even their phones.  Bought the washer, dryer, and the fridge new when we moved and have had nothing but issues. Very disappointed."
1.0,"""Only 2 years old and major problems""","Spin cycle never ends, just keeps adding time.  The 30 minute cycle to over 2 hours to finish.  When the spin cycle gets to a high speed the washer really vibrates and the spinning shuts down. I think this is a safety feature - unfortunately it keeps trying over and over and never ends.  Clothes come out soaking wet. Looks like a common problem - just do a Google search."
1.0,"""No soak feat, semi-cleans, creates extra wrinkles""",So disappointed! One year in I regret this purchase.- This washer does not have a soak setting. The only thing you can do is adjust the soil level. Sometimes that is just not enough!- It uses too little water. Sometimes the bedding has dry spots when I pull it out. - I have never had to iron/steam so much. Leaves items super wrinkled. Overall it does not clean very well. I constantly have to use stain remover. Never had that happen before.I wish I would have not just picked it because it came in red. I should have paid more attention to the features.
1.0,"""Beware of Samsung""","Please go on the internet and review Samsung washers! We got a 350 model--well we inherited it from a house we recently bought--it's only 2 years old and it's a real piece pretty piece of junk. High end, more expensive model keeps going off balance, rebalancing does no good, does NOT get the clothes clean and sinks constantly. Yes, I've tried Allfresh, Tide washer cleaner and bleach--each 2 times since we've been stuck with this model. The smell keeps returning. This machine is a money pit. If you research Samsung's so called higher end, higher quality, higher efficiency washers you will learn a lot! We are going to replace this washer with something simpler, as the settings are way too complex and so many things to go wrong! You will also learn that Samsung has had many, many complaints to various consumer advocate agencies about their hype versus reality. I also owned one of their huge refrigerators. The ice always collected frost and stuck together in the ice maker because their engineers didn't have the smarts to have a small gadget close the actual ice maker (not the door opening), so every time you open the refrigerator door, air goes right up that ice maker shoot and good luck breaking it apart because it works the motor like mad trying to break up the mess. Just do your research before buying anything Samsung!"
4.0,"""Decent""",Good product and sufficient to do most loads. Doesn't really work well with heavier loads.
1.0,"""Be forewarned""","No matter how big or small the wash load is, when the cycle stops, the clothes are in a knotted mess. I've tried putting tennis balls in the machine to ward off the result, but that didn't work. I contacted Samsung and after 10 months, they have had no response. For what I paid for this machine (and the matching dryer, which has the exact same issue), I should not have this problem. Clearly, the design is faulty. Save your money and buy something else."
1.0,"""poor engineering""",purchased this type of dryer 6 years ago and two of those years it was in storage. The drive mechanism (Y shape brackets seen in window above) corroded and failed. the motor bracket is $90 but the new tub is $500 and the drum is no longer made. this is a general problem with all Samsung washers.buyer beware
1.0,"""A ""Disposable"" washer by Samsung""","Bought comparable matched set in 2008 from Lowes. Worked well and the a relay on the washer main control board went bad. Samsung NO LONGER has the part available! Long story, but I fix appliances so it is not like I don't know what I am doing or where to source parts. It actually cost me money as a/the authorized part supplier insisted the number I gave them right off the board was not a good one and told me there was a substitute. They sent it to me, it WAS the wrong part, THEN they told me because it was an electrical part they couldn't take it back. AFTER SOME DISCUSSION.... got them to take it back, but I was charged a restocking fee. Additional research confirmed part not available/made anymore. Now Samsung says they warranty the motor parts for 10 years INFERRING it will last AT LEAST that long. What good is that warranty if they don't make CRITICAL PARTS (such as master boards etc. for at least 10 years as well...  thereby FORCING the consumer to dispose and buy another...basically selling disposable appliances..I SWORE I would not give Samsung the money for the replacement, but looking at the replacement options (such as LG and Whirlpools which strangely share some common parts) at purchase time, getting a Samsung replacement and not having to buy an OVER PRICED drawer, was a best financial option running the risk I could run into the same scenario with the replacement..."
5.0,"""Great Washer!""","In the months we have had this washer, our whites have gone from dingy to bright.  The house doesn't shake when it spins and it is quiet.  We use Sanitize a lot because I am handicapped and don't always make it to the bathroom in time.  I have no idea about any other models or brands but that feature alone makes this washer worthwhile.  I'd buy another if this one dies and I highly recommend it to others."
5.0,"""Thrilled""",great looking. Excellent features. Love the quietness. The doors are kinda awkward because it opens towards the dryer and the dryer opens toward the washer. Makes putting the clothes into the dryer a little difficult. We're going to try and switch them around. Other than that great set
4.0,"""Great Features and a Great Price""","I picked up the washer dryer combo about a month back and so far it has been great. With efficient cycle times, a slick digital display, and is extremely quiet. Although we have not used all the features this has been a great replacement for our older units."
5.0,"""Great Looking Washer""","Washer looks good and runs quiet, can't wait to try all the features"
5.0,"""Samsung front load""",I love this product and does wash very good and also recommend to some friends of mine
5.0,"""Im so happy we bought it""",Its easy to use and with the care app i will be able to know whats wrong with my washer... next month we are gettung the dryer!!
5.0,"""Exceeded my expectations!.""","I purchased this Washing Machine because my Dad has one and I liked the way it operated. I used his a couple of times because my own WP top load was useless since it continuously became unbalanced as soon as the spin cycle started.  This machine however, balances itself so that was a plus. The fact that it is a front load means that all of the clothes get washed evenly. And since everything is now High Efficiency and less water is used that makes a big difference. Another plus is, there is no agitator to worry about wearing your clothes out prematurely. This machine also has the steam wash feature and it is great. I have had this Washer now for right at a month and I am thoroughly pleased. I work in an Industrial environment (Pulp Mill) so my work clothes get their share of abuse (Dirt, Grime, Grease, Sap, Pitch and various Chemicals also). With just the recommended amount of detergent my clothes are cleaner than they have been since purchased.   I will also be purchasing the matching Dryer unit soon."
5.0,"""Great""",Best washer ever fast and minimum noise. Very fast to wash and controls feel good. Good display
4.0,"""Great features on this product.""",I have had great results with this product. I have been very satisfied with my frontloading machine.
5.0,"""Love It!!!!""",Love my new Samsung washer large loads professional cleaning!!!
5.0,"""Fantastic Front Loader in Platinum""",Love my new Samsung front load washer. Saves water and is very efficient. Love the look of the Platinum.
5.0,"""This product had features we wanted""","We bought this based on features and prices plus we have other samsung products we enjoy. We TVs, and Refrigerators at Home and Church that so far we are pleased with. Washer seems to work well. Hoping it will last us a long time!"
5.0,"""I Love My Washer""",I am really enjoying my new washer. It has all the features that you may need to do your laundry properly and have them come out smelling clean and fresh.
5.0,"""No vibrationa""",Amazing washer. I love samsung products. I was looking for a low vibration washer and I got one.
4.0,"""Excellent energy-efficient washer with steam function""","Great washer, comes with all required accessories (drain hose, c/h water hoses, y-connecter cold water hose for dryer unit. High efficiency, does well even with a cold water wash."
5.0,"""Samsung Front Loader Washing Machine""",So far I am enjoying using my Samsung front loader washing machine. It is easy to use and two tablespoons of liquid he washing detergent is all that is needed for a load of laundry. There are many nice features that come with the machine that makes it a good buy.
5.0,"""Front load washer""","I was pleasantly surprised by this washer,having not usually liked front loaders. It's quiet and efficient."
4.0,"""Looks Great. Quiet""",Quiet machine. Many cleaning options. Platinum color - it's a beautiful washer.
5.0,"""My Samsung Machine""",It works great and is easy to operate and is quite. I love it.
5.0,"""It is so quite.""",I love how quite it is. It has all the features I wanted and more.
4.0,"""it's a beautiful washer""","i love the look of the finish, it is very simple to install, hook up, and to operate, once you review the operation manual. it is quiet, efficient. i love to have the ability to put the soap, bleach and softener in 1 easy step."
5.0,"""Great Washer""","Just recently got this product and I am IN LOVE. It is very quiet, has child safety locks and is very energy efficient. Love that there is a steam option. My husband is in the military and it is a wrinkle-free life saver. Highly recommend."
5.0,"""Washer""",I needed a new washer. I was sick and tired of going to the Laundromat. The Samsung washer was an amazing deal for a flawless product. Love the steam option and the color!
4.0,"""Very pretty""",Everyone compliments the look of this pair! Love it
5.0,"""Pretty sweet""",Got the advice from my parents to get a samsung washer and itsee great. Clothes come out super clean!
5.0,"""Great washer with great features""","I love this washer. It is actually our second one, as we sold our previous one with the house. :-) I use the ""Quick Wash"" feature the most, but appreciate the variety of settings. Some of the other settings are very long, and I like to try to get laundry done more quickly!"
5.0,"""NICE WASHER""",GREAT WASHER I JUST WISH I WOULD BE ABLE TO CONNECT WITH SMART PHONE.
5.0,"""Love it!""","Quiet, holds a lot and it Sanitizes!!!! I love how I can fit king size bedding and it doesn't get damaged!"
5.0,"""Great washing machine!""",Very pleased so far. Quietly washed my queen size comforter and sheets with room to spare.
5.0,"""Sweet""",Love this washer! Feels like I stepped into 5 years into the future! [This review was collected as part of a promotion.]
5.0,"""Awesome Washer""",Very fresh looking I love my new washer and dryer!
4.0,"""efficient""","Cant believe how little water this thing uses, but it still gets clothes cleaner than my old washer."
5.0,"""Very Quiet""",This is my second Samsung washing machine that we have purchased and it is even quieter that the first one we bought for my inlaws.
4.0,"""Good value""","We purchased our Samsung washer and dryer on mid apr 2016. Delivery and installation was on time. Products work very good, just as expected. Some condensation accumulates on the plastic of the front door, so we leave the door open after finishing washing to let it evaporate."
5.0,"""Just what I was looking for!""","Awesome!!! l LOVE IT! Easy to install, had every option I needed. I would buy more appliances from Samsung."
5.0,"""great price for a great product""","With another kid on the way, we needed something that would last and I do believe that we found what we were looking for. Very nice looking, love the color. So much more quiet then our previous one."
5.0,"""Great for any laundry""","This washer doesn't have all the bells and whistles that the higher end models have, but it's more than capable enough for your everyday laundry needs. It seems well built too."
4.0,"""Slowest Machine Ever Encountered""",I have never had a washing machine that took over an hour to wash a normal load of clothes. To its credit it doesn't use a lot of washer and appears to be very energy efficient.
5.0,"""This Washer has nice features to handle various types of clothes washing options.""",This is my first Samsung product. I am very happy with it's performance.
5.0,"""This washer has many good features""",This front load washer is just what we needed. Not overly complicated but enough options to do what we want. The price was fairly reasonable compared to other models.
5.0,"""So Far So Good""",I am happy with the washer so far. I hope it lasts longer than my last Samsung washer (6 1/2 years). They don't build appliances like they used to.
5.0,"""very quite""",so far very pleased with this washer first time owning a front loader easy to use cleans very well and is quite.
5.0,"""I REALLY LIKE THE MERLOT TWINS""","Let me just start by saying I love tools or I should say I love tools that work really well. I will say before I continue my review that I had the original set for 10 weeks until they were replaced by a new set because the other ones were vibrating pretty badly but in my opinion that had a lot to do with the installation. I did two months of research before choosing the twins. And for most of that time I was looking at Toploaders because the reviews said you have to keep the front loaders door open so it dries out. And I have to admit that put me offer a little bit until I realized that I always leave my Toploader washer machine Open after it's finished.My new twins are a dream and are living up to my expectations as to how they should operate when they're working properly. For This review I""m talking about the washing machine it runs super smooth and quiet. What I didn't really Count on was how much better my clothes would be cleaned. My whole life my experience has only been top loaders so this is my first front loader experience. And I got the pedestals mainly for the storage convenience. And they put them at the perfect height for transferring clothes from one to the other. You'll see in the photo I got a little crazy with the painting of the room so as to give the greatest contrast to the merlot color. I will probably have to tone it down my wife thinks it's a bit much. The washing machine really does spin them so well that the dry time is shorter. And I'm sure everybody can relate to this when we've left them in the dryer and didn't take them out the clothes were a little wrinkly. I just put them through the wrinkle away mode and it worked great. And it is really nice to be able to turn off the notification sounds."
4.0,"""Great Performance""",I love this washer and all of the features especially the steam cycle. Only issue is I have not been able to get rid of that slight mildew smell. followed all instructions drying the door gasket and all that stuff and it is still there.
5.0,"""Great Washer""",I purchased this washer on 2/5 and received it on 2/9/17. I have done numerous loads of wash and everything came out clean and the machine functioned perfectly.
5.0,"""More fun than watching TV""",I had fun watching it balancing the load during the rinse spin cycle. About as much fun as most of the TV programs that are on presently. Needless to say doesn't take much to entertain me. The washer was a much needed and appreciated gift from a son. Seems to get the job done superbly.
5.0,"""I love this washing machine.""",There are so many options to cleaning. It has a large capacity to wash more.
5.0,"""Amazing!""","For my 1st wash, I put in a bunch of old white towels that I had not been able to get clean and now used as rags. I had tried bleach, presoaks, stain removers and everything else I could think of to try and remove the stains. So to test my ew washer, I just put in the towels and regular laundry soap to see what would happen. I could not believe the results. The towels came out like brand new, with all the old stains removed. Yes, I recommend this washer! Oh, and by the way, it looks beautiful in my laundry room."
5.0,"""Great!""",Best washer I ever bought! Just make sure it level. [This review was collected as part of a promotion.]
5.0,"""Ease of use and varitey of cycle choices""","Immediately proceeding this purchase, we owned a different brand of front load washer. This Samsung is a slick model. It is easy to use and has many steam cycles to choose from. We like the My Cycle that we chose to use as our frequent ""go to"". Our last set was plain white, while this one is silver platinum. It is classy looking and is very quiet. It spins the clothes our to the point where the dryer doesn't take long to do it's work. We priced a lot of machines and this one was a good value during Memorial Day Sale at Best Buy."
4.0,"""Really like this washer.""",While the dryer that matches isnt anything special this washer is killer. Really like how clean it gets my whites.
3.0,"""Excellent results from this washing machine BUT....""","This washing machine is easy to use and it does a great job washing clothes and other fabrics. BUT it has a flaw that is very annoying. Whenever it goes into the spin cycle it vibrates so much that it causes the washer to move (it walks). It walks faster than my 97 year old grandmother. We bought it from an authorized Samsung reseller and paid for installation. The reseller had their installation expert come over twice to try to fix it. He made sure that it was level and inspected it thoroughly. The expert suggested placing rubber around the washer's stands to secure it. That is unacceptable but what can we do? We placed rubber molding around each stand and it does reduce the amount of walking, but I don't think that's acceptable, considering the washer's high cost."
5.0,"""quiet and cleans great""",works great is quiet and cleans great will recommend to others
5.0,"""First washer""",First major home purchase and works great!!! Samsung rocks!!!
5.0,"""WF42H5200AP/A2""",I BOUGHT THIS WASHER AFTER MY TOP LOADING WASHER WAS RECALLED. I FOUND THIS MACHINE EASIER TO USE AND CLEANED MY CLOTHES WELL. I HAD DIFFICULTY WITH MY TOP LOADING MACHINE BECAUSE OF THE DEEP REACHING I HAD TO DO TO GET MY CLOTHES OUT AFTER THE WASH WAS DONE. MY NEW MACHINE HAD ADDED FEATURES WHICH I FIND HELPFUL AND PRACTICAL.I HIGHLY RECOMMEND THIS PRODUCT WITHOUT ANY RESERVATION.
5.0,"""Love it""",Very happy with our new Samsung washer. Quiet and a huge capacity.
5.0,"""Love this washer.""",This washer has so many options to choose from. Love that I can program my own cycle to use and not use the preprogrammed one all the time or make adjustments. Looks and works great.
5.0,"""Great Product""","This washer has great features, great value and Samsung always has the quietest operation."
5.0,"""Very good product and very nicely design}""",This product has great features/great color and very nicely design and the internet feature make it even better}........I'm Loving it.Good job Samsung
4.0,"""First Front Loader""",Love this machine! A great pick for our first front loader.
5.0,"""No vibrationa""",Amazing washer. I love samsung products. I was looking for a low vibration washer and I got one.
4.0,"""Happy with this Washer""",We've had this washer for almost a month and so far been very pleased. Spins very fast leaving cloths nearly dry.
5.0,"""Love this washer""","I've always wanted a front load washer and I love this washer. Use less detergent and softner, plus it uses less water and our clothes come out clean. It's easy to use."
5.0,"""Front load washer""",Great product...Love the color and works great. I would definitely recommend this product to friends and family.
4.0,"""Excellent energy-efficient washer with steam function""","Great washer, comes with all required accessories (drain hose, c/h water hoses, y-connecter cold water hose for dryer unit. High efficiency, does well even with a cold water wash."
4.0,"""Really like this washer.""",While the dryer that matches isnt anything special this washer is killer. Really like how clean it gets my whites.
5.0,"""Samsung Front Loader Washing Machine""",So far I am enjoying using my Samsung front loader washing machine. It is easy to use and two tablespoons of liquid he washing detergent is all that is needed for a load of laundry. There are many nice features that come with the machine that makes it a good buy.
5.0,"""It is so quite.""",I love how quite it is. It has all the features I wanted and more.
4.0,"""it's a beautiful washer""","i love the look of the finish, it is very simple to install, hook up, and to operate, once you review the operation manual. it is quiet, efficient. i love to have the ability to put the soap, bleach and softener in 1 easy step."
5.0,"""Great Washer""","Just recently got this product and I am IN LOVE. It is very quiet, has child safety locks and is very energy efficient. Love that there is a steam option. My husband is in the military and it is a wrinkle-free life saver. Highly recommend."
5.0,"""controls""",very easy to see the controls and I enjoy the little jiggle when it goes off
5.0,"""Love this Washer""",This is my third Front Loader washer and this is my favorite. It remembers the last load settings and automatically shuts off when it is done.
5.0,"""Samsung washer""",Best washer I've ever owned. Very convenient and beneficial.
5.0,"""One thing missing""","There is no interior light. Besides that, I really like this product."
4.0,"""Good Product Bad Design""",The power button is in a bad location. Already bumped it twice while it was washing and shut it off.
5.0,"""Nice Washer""",Looks good and has lots of option to choose from. Now testing it and clothes came out great and cleaned.
4.0,"""Nice design, easy to use""",I learned how to use my new washer in only 5 minutes! Very intuitive design and great look.
5.0,"""This product has great performamce""",This Front Load Washer does ALL the work for me AND it is QUIET !
5.0,"""works great""",Just received my new washer I love the way it works and looks
5.0,"""Easy and Quiet""","This washer is my first front-end loader and I love it. The controls were easy to figure out, it cleans great, and it's quiet. I have horses and dogs, so that laundry is for sure heavy duty."
5.0,"""Very good product and very nicely design}""",This product has great features/great color and very nicely design and the internet feature make it even better}........I'm Loving it.Good job Samsung
4.0,"""First Front Loader""",Love this machine! A great pick for our first front loader.
5.0,"""Seamless, Efficient and Powerful""","I absolutely love it If you need a dryer, this is the one. It's affordable and looks beautiful. Please do not hesitate or think twice. This is it!"
5.0,"""Great Washer""",Very easy to use. Does a great job. Clothes come out almost dry.
5.0,"""Great special features.""","I love the special features of this washer, especially the ""Sanitize"" and ""Allergen"" features as I am continually washing my dog's bedding."
5.0,"""Pro""",Cleans as advertised and is very quiet. First front loader and pleased with the performance.
4.0,"""an overall excellent product""",received this washer and started using it. easy to use and silent. Looks durable and has sleek design. I love the steam feature in the cycle. definitely a plus. I heard good reviews on this washer so I purchased one.I will have to comeback after a year using this product to see how it performed throughout one year at least.
4.0,"""A bit of vibration once the spin cycle initializes.""","This is a great product, especially in terms of looks and design. However once the spin cycle is about to begin and the drum starts to spin it does vibrate quite a bit. Overall great value for your money and looks really good."
5.0,"""Great product,looks awesome!""",Dryer works great and looks awesome! Cant say enough good things about this product!
5.0,"""Pretty sweet""",Got the advice from my parents to get a samsung washer and itsee great. Clothes come out super clean!
5.0,"""Excellent!""",this product is so beautiful and excellent. I will recommend this to the others.
